Customer ID,Customer_Segment,Order_Count,Customer_Type
13223.0,Loyal Customers,4,Repeat Customer
13225.0,VIP / Champions,9,Repeat Customer
13226.0,At Risk,1,One-Time Customer
13230.0,VIP / Champions,17,Repeat Customer
13233.0,Potential Loyalists,2,Repeat Customer
13234.0,At Risk,2,Repeat Customer
13237.0,Potential Loyalists,1,One-Time Customer
13238.0,Potential Loyalists,2,Repeat Customer
13239.0,Loyal Customers,4,Repeat Customer
13240.0,VIP / Champions,5,Repeat Customer
13241.0,At Risk,1,One-Time Customer
13242.0,Potential Loyalists,4,Repeat Customer
13243.0,Potential Loyalists,4,Repeat Customer
13245.0,Potential Loyalists,1,One-Time Customer
13246.0,Loyal Customers,5,Repeat Customer
13249.0,Loyal Customers,6,Repeat Customer
13250.0,At Risk,2,Repeat Customer
13251.0,At Risk,1,One-Time Customer
13252.0,Potential Loyalists,2,Repeat Customer
13253.0,Potential Loyalists,2,Repeat Customer
13254.0,Potential Loyalists,1,One-Time Customer
13255.0,Loyal Customers,2,Repeat Customer
13257.0,Lost / Hibernating,1,One-Time Customer
13258.0,Potential Loyalists,2,Repeat Customer
13259.0,VIP / Champions,8,Repeat Customer
13262.0,Potential Loyalists,2,Repeat Customer
13263.0,Loyal Customers,4,Repeat Customer
13264.0,At Risk,1,One-Time Customer
13266.0,VIP / Champions,7,Repeat Customer
13267.0,VIP / Champions,18,Repeat Customer
13269.0,VIP / Champions,14,Repeat Customer
13270.0,Potential Loyalists,1,One-Time Customer
13274.0,At Risk,1,One-Time Customer
13275.0,Potential Loyalists,2,Repeat Customer
13276.0,Loyal Customers,3,Repeat Customer
13277.0,Potential Loyalists,3,Repeat Customer
13278.0,Loyal Customers,3,Repeat Customer
13280.0,VIP / Champions,4,Repeat Customer
13281.0,At Risk,1,One-Time Customer
13282.0,At Risk,1,One-Time Customer
13283.0,At Risk,2,Repeat Customer
13285.0,At Risk,2,Repeat Customer
13286.0,At Risk,1,One-Time Customer
13287.0,Potential Loyalists,3,Repeat Customer
13288.0,Potential Loyalists,5,Repeat Customer
13289.0,Lost / Hibernating,1,One-Time Customer
13290.0,Lost / Hibernating,1,One-Time Customer
13291.0,VIP / Champions,10,Repeat Customer
13292.0,Potential Loyalists,3,Repeat Customer
13293.0,Loyal Customers,6,Repeat Customer
13294.0,At Risk,1,One-Time Customer
13295.0,Loyal Customers,3,Repeat Customer
13296.0,Loyal Customers,5,Repeat Customer
13297.0,Loyal Customers,3,Repeat Customer
13299.0,Potential Loyalists,2,Repeat Customer
13300.0,Potential Loyalists,2,Repeat Customer
13302.0,Lost / Hibernating,1,One-Time Customer
13303.0,At Risk,1,One-Time Customer
13304.0,Potential Loyalists,3,Repeat Customer
13305.0,VIP / Champions,7,Repeat Customer
13306.0,At Risk,1,One-Time Customer
13307.0,At Risk,2,Repeat Customer
13308.0,Lost / Hibernating,1,One-Time Customer
13309.0,At Risk,1,One-Time Customer
13310.0,Potential Loyalists,2,Repeat Customer
13312.0,Lost / Hibernating,1,One-Time Customer
13313.0,Loyal Customers,7,Repeat Customer
13315.0,Lost / Hibernating,1,One-Time Customer
13316.0,VIP / Champions,6,Repeat Customer
13317.0,VIP / Champions,13,Repeat Customer
13319.0,VIP / Champions,34,Repeat Customer
13320.0,Potential Loyalists,2,Repeat Customer
13324.0,VIP / Champions,8,Repeat Customer
13326.0,At Risk,1,One-Time Customer
13327.0,VIP / Champions,14,Repeat Customer
13329.0,VIP / Champions,7,Repeat Customer
13330.0,Potential Loyalists,3,Repeat Customer
13331.0,At Risk,1,One-Time Customer
13333.0,Loyal Customers,3,Repeat Customer
13334.0,Potential Loyalists,2,Repeat Customer
13337.0,At Risk,1,One-Time Customer
13338.0,Potential Loyalists,3,Repeat Customer
13340.0,Loyal Customers,5,Repeat Customer
13346.0,Potential Loyalists,6,Repeat Customer
13357.0,Loyal Customers,4,Repeat Customer
13359.0,Potential Loyalists,1,One-Time Customer
13360.0,Loyal Customers,4,Repeat Customer
13361.0,Potential Loyalists,2,Repeat Customer
13362.0,VIP / Champions,3,Repeat Customer
13363.0,Potential Loyalists,1,One-Time Customer
13367.0,Potential Loyalists,1,One-Time Customer
13368.0,Potential Loyalists,2,Repeat Customer
13369.0,Potential Loyalists,1,One-Time Customer
13370.0,Potential Loyalists,1,One-Time Customer
13371.0,Potential Loyalists,2,Repeat Customer
13373.0,Loyal Customers,3,Repeat Customer
13374.0,Potential Loyalists,2,Repeat Customer
13375.0,Potential Loyalists,1,One-Time Customer
13377.0,Loyal Customers,2,Repeat Customer
13380.0,At Risk,1,One-Time Customer
13381.0,VIP / Champions,6,Repeat Customer
13382.0,Loyal Customers,4,Repeat Customer
13383.0,Lost / Hibernating,1,One-Time Customer
13384.0,VIP / Champions,4,Repeat Customer
13386.0,Potential Loyalists,2,Repeat Customer
13387.0,At Risk,1,One-Time Customer
13388.0,At Risk,1,One-Time Customer
13392.0,Lost / Hibernating,1,One-Time Customer
13393.0,Potential Loyalists,4,Repeat Customer
13394.0,VIP / Champions,11,Repeat Customer
13395.0,Potential Loyalists,2,Repeat Customer
13397.0,Loyal Customers,5,Repeat Customer
13398.0,Lost / Hibernating,1,One-Time Customer
13399.0,Potential Loyalists,3,Repeat Customer
13400.0,Lost / Hibernating,1,One-Time Customer
13402.0,Loyal Customers,3,Repeat Customer
13403.0,Potential Loyalists,2,Repeat Customer
13405.0,Potential Loyalists,3,Repeat Customer
13406.0,Potential Loyalists,2,Repeat Customer
13407.0,Potential Loyalists,3,Repeat Customer
13408.0,VIP / Champions,46,Repeat Customer
13410.0,Loyal Customers,4,Repeat Customer
13412.0,Lost / Hibernating,1,One-Time Customer
13413.0,Potential Loyalists,6,Repeat Customer
13414.0,Potential Loyalists,3,Repeat Customer
13415.0,Potential Loyalists,4,Repeat Customer
13416.0,Lost / Hibernating,1,One-Time Customer
13417.0,Potential Loyalists,4,Repeat Customer
13418.0,VIP / Champions,15,Repeat Customer
13421.0,Loyal Customers,6,Repeat Customer
13423.0,At Risk,1,One-Time Customer
13424.0,At Risk,1,One-Time Customer
13425.0,Potential Loyalists,2,Repeat Customer
13426.0,VIP / Champions,12,Repeat Customer
13427.0,Potential Loyalists,3,Repeat Customer
13428.0,At Risk,2,Repeat Customer
13431.0,Loyal Customers,6,Repeat Customer
13432.0,At Risk,2,Repeat Customer
13433.0,Potential Loyalists,4,Repeat Customer
13434.0,Loyal Customers,3,Repeat Customer
13435.0,Loyal Customers,2,Repeat Customer
13438.0,Lost / Hibernating,1,One-Time Customer
13439.0,Potential Loyalists,2,Repeat Customer
13440.0,Loyal Customers,7,Repeat Customer
13441.0,At Risk,1,One-Time Customer
13442.0,At Risk,3,Repeat Customer
13443.0,Loyal Customers,6,Repeat Customer
13444.0,Loyal Customers,2,Repeat Customer
13445.0,Lost / Hibernating,1,One-Time Customer
13446.0,VIP / Champions,11,Repeat Customer
13448.0,VIP / Champions,9,Repeat Customer
13450.0,VIP / Champions,7,Repeat Customer
13451.0,VIP / Champions,6,Repeat Customer
13452.0,Lost / Hibernating,1,One-Time Customer
13453.0,At Risk,1,One-Time Customer
13454.0,Lost / Hibernating,1,One-Time Customer
13455.0,VIP / Champions,5,Repeat Customer
13457.0,Lost / Hibernating,2,Repeat Customer
13458.0,Loyal Customers,2,Repeat Customer
13459.0,Potential Loyalists,2,Repeat Customer
13461.0,Loyal Customers,3,Repeat Customer
13462.0,Loyal Customers,4,Repeat Customer
13464.0,VIP / Champions,5,Repeat Customer
13465.0,Potential Loyalists,2,Repeat Customer
13466.0,Loyal Customers,4,Repeat Customer
13468.0,VIP / Champions,38,Repeat Customer
13469.0,Lost / Hibernating,1,One-Time Customer
13472.0,Potential Loyalists,2,Repeat Customer
13473.0,Loyal Customers,6,Repeat Customer
13474.0,At Risk,2,Repeat Customer
13476.0,Potential Loyalists,3,Repeat Customer
13477.0,Loyal Customers,5,Repeat Customer
13478.0,Loyal Customers,5,Repeat Customer
13479.0,Potential Loyalists,2,Repeat Customer
13480.0,Potential Loyalists,2,Repeat Customer
13481.0,VIP / Champions,6,Repeat Customer
13482.0,Lost / Hibernating,1,One-Time Customer
13484.0,Potential Loyalists,2,Repeat Customer
13485.0,VIP / Champions,10,Repeat Customer
13487.0,At Risk,2,Repeat Customer
13488.0,VIP / Champions,11,Repeat Customer
13490.0,Lost / Hibernating,1,One-Time Customer
13491.0,VIP / Champions,18,Repeat Customer
13495.0,VIP / Champions,6,Repeat Customer
13497.0,Loyal Customers,5,Repeat Customer
13498.0,Lost / Hibernating,1,One-Time Customer
13500.0,At Risk,1,One-Time Customer
13501.0,Potential Loyalists,2,Repeat Customer
13502.0,Potential Loyalists,2,Repeat Customer
13503.0,Loyal Customers,5,Repeat Customer
13506.0,VIP / Champions,4,Repeat Customer
13508.0,Lost / Hibernating,1,One-Time Customer
13509.0,Lost / Hibernating,1,One-Time Customer
13510.0,VIP / Champions,7,Repeat Customer
13511.0,Lost / Hibernating,1,One-Time Customer
13512.0,Potential Loyalists,3,Repeat Customer
13513.0,Potential Loyalists,2,Repeat Customer
13514.0,Potential Loyalists,3,Repeat Customer
13515.0,At Risk,2,Repeat Customer
13516.0,At Risk,1,One-Time Customer
13519.0,Lost / Hibernating,1,One-Time Customer
13520.0,VIP / Champions,6,Repeat Customer
13523.0,Loyal Customers,2,Repeat Customer
13526.0,Potential Loyalists,2,Repeat Customer
13527.0,Loyal Customers,5,Repeat Customer
13530.0,Lost / Hibernating,1,One-Time Customer
13531.0,VIP / Champions,5,Repeat Customer
13534.0,VIP / Champions,10,Repeat Customer
13535.0,At Risk,1,One-Time Customer
13537.0,Potential Loyalists,2,Repeat Customer
13538.0,Loyal Customers,5,Repeat Customer
13539.0,Loyal Customers,4,Repeat Customer
13540.0,Potential Loyalists,3,Repeat Customer
13541.0,Potential Loyalists,2,Repeat Customer
13542.0,VIP / Champions,17,Repeat Customer
13543.0,Potential Loyalists,2,Repeat Customer
13544.0,Loyal Customers,4,Repeat Customer
13545.0,Potential Loyalists,2,Repeat Customer
13546.0,Potential Loyalists,2,Repeat Customer
13547.0,At Risk,1,One-Time Customer
13548.0,Lost / Hibernating,1,One-Time Customer
13549.0,At Risk,1,One-Time Customer
13550.0,Potential Loyalists,1,One-Time Customer
13551.0,Lost / Hibernating,1,One-Time Customer
13552.0,VIP / Champions,10,Repeat Customer
13553.0,At Risk,1,One-Time Customer
13554.0,VIP / Champions,7,Repeat Customer
13555.0,VIP / Champions,9,Repeat Customer
13556.0,At Risk,2,Repeat Customer
13557.0,VIP / Champions,11,Repeat Customer
13559.0,Potential Loyalists,2,Repeat Customer
13561.0,VIP / Champions,10,Repeat Customer
13562.0,Loyal Customers,5,Repeat Customer
13564.0,VIP / Champions,35,Repeat Customer
13565.0,At Risk,1,One-Time Customer
13566.0,Potential Loyalists,3,Repeat Customer
13567.0,Loyal Customers,4,Repeat Customer
13569.0,Loyal Customers,3,Repeat Customer
13571.0,VIP / Champions,14,Repeat Customer
13573.0,Loyal Customers,4,Repeat Customer
13574.0,At Risk,1,One-Time Customer
13576.0,VIP / Champions,11,Repeat Customer
13577.0,VIP / Champions,7,Repeat Customer
13578.0,At Risk,1,One-Time Customer
13579.0,VIP / Champions,4,Repeat Customer
13580.0,At Risk,1,One-Time Customer
13581.0,At Risk,1,One-Time Customer
13582.0,Potential Loyalists,2,Repeat Customer
13583.0,At Risk,1,One-Time Customer
13584.0,At Risk,2,Repeat Customer
13585.0,Potential Loyalists,3,Repeat Customer
13586.0,Lost / Hibernating,1,One-Time Customer
13587.0,Potential Loyalists,3,Repeat Customer
13589.0,Potential Loyalists,4,Repeat Customer
13590.0,VIP / Champions,12,Repeat Customer
13591.0,Loyal Customers,4,Repeat Customer
13593.0,VIP / Champions,9,Repeat Customer
13594.0,Lost / Hibernating,1,One-Time Customer
13595.0,Potential Loyalists,3,Repeat Customer
13597.0,Potential Loyalists,2,Repeat Customer
13598.0,Potential Loyalists,4,Repeat Customer
13599.0,VIP / Champions,14,Repeat Customer
13600.0,Lost / Hibernating,1,One-Time Customer
13601.0,Potential Loyalists,2,Repeat Customer
13602.0,Loyal Customers,3,Repeat Customer
13604.0,At Risk,1,One-Time Customer
13605.0,Potential Loyalists,2,Repeat Customer
13607.0,At Risk,1,One-Time Customer
13608.0,Lost / Hibernating,1,One-Time Customer
13609.0,Lost / Hibernating,1,One-Time Customer
13610.0,VIP / Champions,7,Repeat Customer
13611.0,VIP / Champions,7,Repeat Customer
13612.0,At Risk,1,One-Time Customer
13613.0,Loyal Customers,5,Repeat Customer
13614.0,Potential Loyalists,2,Repeat Customer
13615.0,VIP / Champions,7,Repeat Customer
13616.0,At Risk,2,Repeat Customer
13617.0,Loyal Customers,5,Repeat Customer
13619.0,Lost / Hibernating,2,Repeat Customer
13620.0,Lost / Hibernating,1,One-Time Customer
13622.0,At Risk,1,One-Time Customer
13623.0,Loyal Customers,5,Repeat Customer
13624.0,Potential Loyalists,1,One-Time Customer
13625.0,Lost / Hibernating,1,One-Time Customer
13626.0,Potential Loyalists,1,One-Time Customer
13627.0,Potential Loyalists,2,Repeat Customer
13628.0,Lost / Hibernating,1,One-Time Customer
13629.0,VIP / Champions,8,Repeat Customer
13632.0,Loyal Customers,3,Repeat Customer
13634.0,VIP / Champions,11,Repeat Customer
13635.0,Potential Loyalists,3,Repeat Customer
13639.0,At Risk,1,One-Time Customer
13640.0,Lost / Hibernating,1,One-Time Customer
13641.0,Potential Loyalists,5,Repeat Customer
13642.0,Potential Loyalists,3,Repeat Customer
13643.0,VIP / Champions,7,Repeat Customer
13646.0,Potential Loyalists,2,Repeat Customer
13647.0,Loyal Customers,4,Repeat Customer
13648.0,VIP / Champions,8,Repeat Customer
13649.0,VIP / Champions,5,Repeat Customer
13650.0,VIP / Champions,4,Repeat Customer
13651.0,At Risk,1,One-Time Customer
13652.0,Loyal Customers,3,Repeat Customer
13653.0,Lost / Hibernating,1,One-Time Customer
13654.0,VIP / Champions,5,Repeat Customer
13655.0,VIP / Champions,4,Repeat Customer
13656.0,Potential Loyalists,2,Repeat Customer
13658.0,VIP / Champions,4,Repeat Customer
13659.0,VIP / Champions,10,Repeat Customer
13660.0,Potential Loyalists,1,One-Time Customer
13661.0,Lost / Hibernating,1,One-Time Customer
13662.0,VIP / Champions,8,Repeat Customer
13663.0,Loyal Customers,4,Repeat Customer
13665.0,Loyal Customers,3,Repeat Customer
13666.0,At Risk,2,Repeat Customer
13668.0,VIP / Champions,14,Repeat Customer
13669.0,At Risk,1,One-Time Customer
13671.0,At Risk,1,One-Time Customer
13672.0,Lost / Hibernating,1,One-Time Customer
13674.0,At Risk,1,One-Time Customer
13676.0,At Risk,2,Repeat Customer
13677.0,Potential Loyalists,2,Repeat Customer
13679.0,Potential Loyalists,3,Repeat Customer
13680.0,Loyal Customers,8,Repeat Customer
13683.0,At Risk,1,One-Time Customer
13684.0,Loyal Customers,3,Repeat Customer
13686.0,Potential Loyalists,2,Repeat Customer
13687.0,Potential Loyalists,1,One-Time Customer
13688.0,Lost / Hibernating,1,One-Time Customer
13689.0,At Risk,1,One-Time Customer
13691.0,At Risk,1,One-Time Customer
13692.0,Potential Loyalists,2,Repeat Customer
13693.0,VIP / Champions,9,Repeat Customer
13694.0,VIP / Champions,94,Repeat Customer
13695.0,Lost / Hibernating,1,One-Time Customer
13696.0,Loyal Customers,3,Repeat Customer
13698.0,At Risk,2,Repeat Customer
13699.0,Lost / Hibernating,1,One-Time Customer
13700.0,Potential Loyalists,3,Repeat Customer
13701.0,Lost / Hibernating,1,One-Time Customer
13702.0,Lost / Hibernating,1,One-Time Customer
13703.0,At Risk,1,One-Time Customer
13705.0,VIP / Champions,5,Repeat Customer
13706.0,Lost / Hibernating,1,One-Time Customer
13707.0,Loyal Customers,3,Repeat Customer
13709.0,Loyal Customers,5,Repeat Customer
13710.0,Potential Loyalists,2,Repeat Customer
13711.0,Loyal Customers,7,Repeat Customer
13712.0,At Risk,1,One-Time Customer
13713.0,Potential Loyalists,3,Repeat Customer
13714.0,Lost / Hibernating,1,One-Time Customer
13715.0,VIP / Champions,13,Repeat Customer
13717.0,At Risk,2,Repeat Customer
13719.0,Loyal Customers,6,Repeat Customer
13721.0,At Risk,1,One-Time Customer
13722.0,VIP / Champions,7,Repeat Customer
13723.0,Loyal Customers,5,Repeat Customer
13724.0,Lost / Hibernating,1,One-Time Customer
13727.0,Potential Loyalists,6,Repeat Customer
13728.0,VIP / Champions,10,Repeat Customer
13729.0,Potential Loyalists,3,Repeat Customer
13733.0,Potential Loyalists,2,Repeat Customer
13734.0,Loyal Customers,4,Repeat Customer
13735.0,VIP / Champions,9,Repeat Customer
13736.0,Loyal Customers,5,Repeat Customer
13738.0,Potential Loyalists,1,One-Time Customer
13739.0,Lost / Hibernating,1,One-Time Customer
13740.0,Loyal Customers,4,Repeat Customer
13745.0,Lost / Hibernating,1,One-Time Customer
13746.0,At Risk,1,One-Time Customer
13747.0,Potential Loyalists,2,Repeat Customer
13748.0,VIP / Champions,5,Repeat Customer
13750.0,Loyal Customers,6,Repeat Customer
13752.0,At Risk,1,One-Time Customer
13753.0,Potential Loyalists,3,Repeat Customer
13754.0,Lost / Hibernating,1,One-Time Customer
13756.0,VIP / Champions,10,Repeat Customer
13757.0,Lost / Hibernating,1,One-Time Customer
13758.0,VIP / Champions,10,Repeat Customer
13760.0,Loyal Customers,3,Repeat Customer
13761.0,Potential Loyalists,4,Repeat Customer
13762.0,Loyal Customers,4,Repeat Customer
13763.0,Loyal Customers,2,Repeat Customer
13764.0,Potential Loyalists,3,Repeat Customer
13765.0,Lost / Hibernating,1,One-Time Customer
13766.0,Lost / Hibernating,1,One-Time Customer
13767.0,VIP / Champions,39,Repeat Customer
13768.0,At Risk,2,Repeat Customer
13769.0,VIP / Champions,11,Repeat Customer
13770.0,Loyal Customers,4,Repeat Customer
13771.0,Loyal Customers,5,Repeat Customer
13772.0,Loyal Customers,5,Repeat Customer
13773.0,Potential Loyalists,2,Repeat Customer
13775.0,At Risk,1,One-Time Customer
13776.0,Potential Loyalists,2,Repeat Customer
13777.0,VIP / Champions,37,Repeat Customer
13778.0,Potential Loyalists,3,Repeat Customer
13779.0,Lost / Hibernating,1,One-Time Customer
13780.0,At Risk,1,One-Time Customer
13781.0,At Risk,2,Repeat Customer
13782.0,Loyal Customers,7,Repeat Customer
13783.0,Loyal Customers,4,Repeat Customer
13784.0,Potential Loyalists,3,Repeat Customer
13785.0,Loyal Customers,4,Repeat Customer
13786.0,VIP / Champions,6,Repeat Customer
13787.0,Potential Loyalists,4,Repeat Customer
13788.0,Lost / Hibernating,1,One-Time Customer
13789.0,At Risk,1,One-Time Customer
13792.0,At Risk,1,One-Time Customer
13793.0,Lost / Hibernating,1,One-Time Customer
13794.0,Lost / Hibernating,1,One-Time Customer
13795.0,Loyal Customers,4,Repeat Customer
13796.0,At Risk,1,One-Time Customer
13797.0,Potential Loyalists,3,Repeat Customer
13798.0,VIP / Champions,54,Repeat Customer
13799.0,Loyal Customers,7,Repeat Customer
13800.0,Potential Loyalists,2,Repeat Customer
13802.0,VIP / Champions,16,Repeat Customer
13803.0,Potential Loyalists,2,Repeat Customer
13804.0,Potential Loyalists,2,Repeat Customer
13807.0,Loyal Customers,3,Repeat Customer
13809.0,Potential Loyalists,2,Repeat Customer
13813.0,Loyal Customers,4,Repeat Customer
13814.0,At Risk,1,One-Time Customer
13815.0,Loyal Customers,4,Repeat Customer
13818.0,At Risk,1,One-Time Customer
13819.0,Potential Loyalists,3,Repeat Customer
13820.0,Potential Loyalists,3,Repeat Customer
13821.0,Loyal Customers,4,Repeat Customer
13823.0,VIP / Champions,5,Repeat Customer
13824.0,VIP / Champions,7,Repeat Customer
13825.0,At Risk,2,Repeat Customer
13829.0,At Risk,1,One-Time Customer
13830.0,Lost / Hibernating,1,One-Time Customer
13831.0,VIP / Champions,13,Repeat Customer
13832.0,Potential Loyalists,1,One-Time Customer
13833.0,At Risk,1,One-Time Customer
13834.0,At Risk,2,Repeat Customer
13835.0,Potential Loyalists,3,Repeat Customer
13836.0,Potential Loyalists,2,Repeat Customer
13838.0,VIP / Champions,7,Repeat Customer
13839.0,Lost / Hibernating,1,One-Time Customer
13840.0,Potential Loyalists,1,One-Time Customer
13842.0,VIP / Champions,10,Repeat Customer
