CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Spend_Rank
15639,86,2,639.76,2,3,3,8,2259
17926,79,3,638.2,2,3,3,8,2265
12699,52,1,638.11,3,2,3,8,2266
16680,163,2,637.75,2,3,3,8,2269
13892,112,2,634.68,2,3,3,8,2275
15666,107,2,632.9399999999999,2,3,3,8,2279
13540,102,3,632.39,2,3,3,8,2281
17123,74,2,631.87,2,3,3,8,2284
17038,50,1,630.77,3,2,3,8,2286
16952,76,3,628.22,2,3,3,8,2293
17282,91,2,623.08,2,3,3,8,2302
12575,92,2,622.8199999999999,2,3,3,8,2304
14115,136,2,622.6700000000001,2,3,3,8,2305
17005,105,2,622.36,2,3,3,8,2306
15247,112,2,620.06,2,3,3,8,2314
12673,36,1,619.5,3,2,3,8,2315
13513,76,2,619.49,2,3,3,8,2316
17464,157,2,617.1800000000001,2,3,3,8,2323
15362,83,2,613.08,2,3,3,8,2331
14929,56,1,612.8100000000001,3,2,3,8,2333
16675,76,2,608.86,2,3,3,8,2343
13627,123,2,607.43,2,3,3,8,2345
15201,74,2,606.4100000000001,2,3,3,8,2347
14020,111,2,606.21,2,3,3,8,2348
14611,78,2,604.3299999999999,2,3,3,8,2353
13359,38,1,603.75,3,2,3,8,2355
17270,104,2,601.4499999999999,2,3,3,8,2360
14254,67,1,601.03,3,2,3,8,2361
17745,112,2,600.34,2,3,3,8,2362
17176,161,2,596.1899999999999,2,3,3,8,2370
17845,190,4,596.09,1,4,3,8,2371
13101,133,3,594.21,2,3,3,8,2375
14699,70,3,593.47,2,3,3,8,2378
13472,98,2,592.24,2,3,3,8,2380
15416,113,3,588.5,2,3,3,8,2390
15191,98,3,588.05,2,3,3,8,2392
12800,105,3,584.25,2,3,3,8,2396
17773,149,2,575.37,2,3,3,8,2412
13804,70,2,572.73,2,3,3,8,2417
16838,165,2,570.76,2,3,3,8,2421
17212,93,2,567.56,2,3,3,8,2430
15627,92,2,566.9,2,3,3,8,2431
15076,127,2,566.89,2,3,3,8,2432
13998,81,3,566.7,2,3,3,8,2433
17664,109,2,561.59,2,3,3,8,2441
17159,112,2,560.71,2,3,3,8,2443
13245,67,1,558.72,3,2,3,8,2447
13832,57,1,557.6899999999999,3,2,3,8,2448
13024,105,2,555.87,2,3,3,8,2450
15102,165,2,554.67,2,3,3,8,2454
15650,156,2,553.88,2,3,3,8,2455
15948,59,1,553.85,3,2,3,8,2456
17407,46,1,552.9,3,2,3,8,2458
16278,115,2,551.46,2,3,3,8,2462
13479,87,2,550.42,2,3,3,8,2465
16111,63,1,549.33,3,2,3,8,2468
15224,147,3,549.28,2,3,3,8,2470
15055,109,3,549.12,2,3,3,8,2471
14447,35,1,548.5,3,2,3,8,2475
15799,53,1,537.1999999999999,3,2,3,8,2501
12810,169,2,534.99,2,3,3,8,2508
16785,44,1,533.78,3,2,3,8,2510
16810,55,1,532.5,3,2,3,8,2515
13898,46,1,530.47,3,2,3,8,2520
13106,48,1,526.96,3,2,3,8,2529
13070,94,3,522.9,2,3,3,8,2535
13977,46,1,519.8100000000001,3,2,3,8,2542
12825,156,2,518.63,2,3,3,8,2545
17397,51,1,516.87,3,2,3,8,2548
14429,38,1,516.28,3,2,3,8,2550
15766,91,2,516.0,2,3,3,8,2551
18243,49,1,515.78,3,2,3,8,2552
13367,66,1,510.2,3,2,3,8,2558
14008,67,1,509.04,3,2,3,8,2561
13123,107,2,506.75,2,3,3,8,2567
17276,37,1,502.49,3,2,3,8,2580
17226,79,2,501.97999999999996,2,3,3,8,2582
18049,72,2,500.92,2,3,3,8,2583
13368,49,2,498.1,3,3,2,8,2591
15314,48,2,492.47999999999996,3,3,2,8,2605
15957,55,2,492.36,3,3,2,8,2606
17269,20,1,491.81,4,2,2,8,2608
14663,65,2,490.6,3,3,2,8,2610
13502,50,2,488.5,3,3,2,8,2619
13733,45,2,487.03000000000003,3,3,2,8,2626
13005,66,2,485.98,3,3,2,8,2628
17106,24,1,481.58,4,2,2,8,2637
18016,45,2,476.90000000000003,3,3,2,8,2641
16518,56,2,475.05,3,3,2,8,2645
14600,28,1,471.84000000000003,4,2,2,8,2654
12958,35,2,467.34,3,3,2,8,2667
16887,35,2,465.84,3,3,2,8,2670
17274,30,1,465.4,4,2,2,8,2675
18083,32,1,463.53,4,2,2,8,2678
14627,14,1,462.75,4,2,2,8,2680
13624,23,1,462.08,4,2,2,8,2682
15969,60,2,460.95,3,3,2,8,2685
16310,49,2,460.08,3,3,2,8,2687
13957,52,3,458.25,3,3,2,8,2691
17849,115,4,457.96000000000004,2,4,2,8,2692
16039,58,2,456.4,3,3,2,8,2699
14296,56,2,456.4,3,3,2,8,2699
16014,43,2,453.45,3,3,2,8,2707
16799,67,2,452.78000000000003,3,3,2,8,2709
15961,14,1,451.29,4,2,2,8,2715
13626,14,1,449.81,4,2,2,8,2719
15418,60,2,449.42,3,3,2,8,2721
17823,56,2,449.25,3,3,2,8,2722
13784,69,3,447.44,3,3,2,8,2724
13948,46,3,446.76,3,3,2,8,2727
14201,44,3,446.1,3,3,2,8,2729
12788,98,4,444.9,2,4,2,8,2733
15645,49,2,443.16,3,3,2,8,2734
13846,34,1,442.73,4,2,2,8,2736
13086,17,1,439.33000000000004,4,2,2,8,2742
13964,22,2,438.9,4,2,2,8,2744
13738,31,1,434.78000000000003,4,2,2,8,2753
16601,25,2,434.3,4,2,2,8,2756
16888,35,3,434.2,3,3,2,8,2757
15847,63,3,433.3,3,3,2,8,2764
13242,86,4,429.0,2,4,2,8,2779
18262,28,2,428.06,4,2,2,8,2781
16414,66,3,424.96,3,3,2,8,2791
14690,27,2,422.63,4,2,2,8,2805
16765,17,1,420.75,4,2,2,8,2810
17423,28,1,420.54,4,2,2,8,2812
13096,29,1,419.70000000000005,4,2,2,8,2817
17995,17,2,419.38,4,2,2,8,2818
14675,23,1,419.21999999999997,4,2,2,8,2819
17648,20,1,418.87,4,2,2,8,2820
12616,23,1,417.8,4,2,2,8,2822
17258,31,2,417.3,4,2,2,8,2824
15011,30,2,416.6,4,2,2,8,2827
13292,50,3,415.57,3,3,2,8,2830
17598,16,1,409.98,4,2,2,8,2842
13310,15,2,409.17,4,2,2,8,2844
17000,31,2,406.3,4,2,2,8,2850
15968,23,1,404.55,4,2,2,8,2859
14358,24,2,400.06,4,2,2,8,2874
14452,30,2,399.9,4,2,2,8,2876
13252,29,2,399.3,4,2,2,8,2879
17300,25,2,393.64,4,2,2,8,2894
16080,20,2,385.40000000000003,4,2,2,8,2918
15155,18,1,383.96999999999997,4,2,2,8,2924
18221,25,1,383.33,4,2,2,8,2927
13008,32,2,382.66,4,2,2,8,2930
17753,99,4,382.06,2,4,2,8,2933
17903,29,1,381.09000000000003,4,2,2,8,2936
16535,20,2,378.28999999999996,4,2,2,8,2941
15198,43,3,377.71,3,3,2,8,2942
16544,154,4,376.70000000000005,2,4,2,8,2945
13262,24,2,373.16,4,2,2,8,2957
18160,21,1,365.82,4,2,2,8,2984
13545,25,2,364.93,4,2,2,8,2987
14122,41,3,362.42,3,3,2,8,2992
13181,16,1,359.69,4,2,2,8,2999
14926,16,2,359.4,4,2,2,8,3000
15958,38,3,357.77,3,3,2,8,3005
14193,31,1,356.8,4,2,2,8,3010
14252,16,1,350.99,4,2,2,8,3027
13700,52,3,348.34,3,3,2,8,3036
13862,24,1,346.73,4,2,2,8,3043
15519,18,2,344.61,4,2,2,8,3049
14552,15,2,343.71,4,2,2,8,3051
13550,18,1,342.55,4,2,2,8,3053
16259,45,3,340.94,3,3,2,8,3057
15488,91,4,340.59999999999997,2,4,2,8,3059
14203,32,1,339.34,4,2,2,8,3065
14048,17,2,338.76,4,2,2,8,3067
15447,162,4,337.71000000000004,2,4,2,8,3073
18050,28,1,337.66,4,2,2,8,3075
13686,15,2,337.04,4,2,2,8,3077
13258,14,2,336.59999999999997,4,2,2,8,3080
15901,86,4,335.99,2,4,2,8,3082
13167,25,1,333.82,4,2,2,8,3088
17776,21,2,330.56,4,2,2,8,3100
12807,18,1,330.34999999999997,4,2,2,8,3101
15938,91,4,330.23,2,4,2,8,3102
12890,22,1,329.3,4,2,2,8,3108
17744,15,1,326.74,4,2,2,8,3122
13646,34,2,326.25,4,2,2,8,3124
18047,16,2,326.09,4,2,2,8,3125
15726,25,1,321.91,4,2,2,8,3145
17864,20,2,321.72,4,2,2,8,3150
16224,22,1,321.24,4,2,2,8,3157
13843,16,1,319.75,4,2,2,8,3164
14024,25,1,318.04,4,2,2,8,3171
17436,43,3,317.76,3,3,2,8,3173
17689,23,2,317.08,4,2,2,8,3176
16829,23,1,316.1,4,2,2,8,3180
15873,134,4,313.92,2,4,2,8,3187
17680,18,2,313.05,4,2,2,8,3192
16261,21,2,312.62,4,2,2,8,3197
14053,32,2,312.05,4,2,2,8,3199
15634,18,1,311.1,4,2,2,8,3202
16424,17,1,309.5,4,2,2,8,3218
16373,17,2,309.49,4,2,2,8,3219
17495,25,1,309.16,4,2,2,8,3220
14927,31,1,308.2,4,2,2,8,3226
18280,29,1,307.55,4,2,2,8,3231
13158,23,1,307.12,4,2,2,8,3235
15951,16,1,304.95,4,2,2,8,3247
17688,28,1,304.2,4,2,2,8,3249
16489,15,2,303.7,4,2,2,8,3253
12427,6,1,303.5,5,1,2,8,3255
13773,31,2,301.54,4,2,2,8,3262
16437,16,2,301.25,4,2,2,8,3264
12351,10,1,300.93,5,1,2,8,3265
17674,3,1,300.66,5,1,2,8,3266
12775,23,2,300.08,4,2,2,8,3269
17766,16,2,299.61,4,2,2,8,3273
13346,97,6,299.4,2,4,2,8,3275
12897,16,2,297.75,4,2,2,8,3280
17882,14,2,291.56,4,2,2,8,3308
16018,31,2,289.23,4,2,2,8,3316
18043,1,1,287.91,5,1,2,8,3319
17497,25,2,287.25,4,2,2,8,3321
15184,22,2,283.19,4,2,2,8,3339
15936,14,2,282.79,4,2,2,8,3341
12538,13,1,276.5,5,1,2,8,3360
16089,21,2,263.49,4,2,2,8,3399
17964,7,1,261.76,5,1,2,8,3406
16413,10,1,259.83,5,1,2,8,3414
12386,1,1,258.9,5,1,2,8,3420
12942,0,1,258.75,5,1,2,8,3421
15404,10,1,257.06,5,1,2,8,3426
14594,8,1,255.0,5,1,2,8,3434
16893,1,2,249.89000000000001,5,2,1,8,3453
14487,3,2,225.89000000000001,5,2,1,8,3555
17181,8,2,225.45000000000002,5,2,1,8,3559
15304,3,2,225.15,5,2,1,8,3562
17967,6,2,223.42,5,2,1,8,3569
15987,3,2,216.7,5,2,1,8,3600
15914,13,2,205.99,5,2,1,8,3648
14119,10,2,183.37,5,2,1,8,3738
17170,9,2,178.68,5,2,1,8,3763
13747,8,2,169.79999999999998,5,2,1,8,3806
15283,25,3,148.33,4,3,1,8,3909
17339,0,2,119.0,5,2,1,8,4052
17026,4,2,54.15,5,2,1,8,4249
17305,283,1,2135.46,1,2,4,7,870
17039,239,1,1954.99,1,2,4,7,955
12531,321,1,1807.98,1,2,4,7,1023
12911,186,1,1651.72,1,2,4,7,1121
13337,181,1,1575.26,1,2,4,7,1173
16917,267,1,1460.3600000000001,1,2,4,7,1263
12378,197,1,1407.7,1,2,4,7,1297
16716,265,1,1248.48,1,2,4,7,1459
12742,260,1,1201.52,1,2,4,7,1504
12503,219,1,1126.0,1,2,4,7,1581
15559,203,1,1109.4,1,2,4,7,1598
14935,254,1,1065.12,1,2,4,7,1636
13775,225,1,1049.66,1,2,4,7,1652
17474,234,1,1047.0,1,2,4,7,1654
14255,181,1,1000.63,1,2,4,7,1709
15176,302,1,988.0400000000001,1,2,4,7,1723
14643,252,3,986.08,1,3,3,7,1726
12543,83,1,980.25,2,2,3,7,1733
17369,90,1,979.1999999999999,2,2,3,7,1737
16214,70,1,975.5,2,2,3,7,1744
12425,83,1,964.21,2,2,3,7,1757
12675,188,2,957.25,1,3,3,7,1767
17020,177,2,935.62,1,3,3,7,1791
14544,105,1,934.23,2,2,3,7,1793
14568,70,1,919.6999999999999,2,2,3,7,1814
15140,77,1,889.4399999999999,2,2,3,7,1856
14220,202,2,882.6,1,3,3,7,1866
13768,361,2,875.97,1,3,3,7,1878
18177,195,3,875.45,1,3,3,7,1879
14320,181,3,868.96,1,3,3,7,1887
17161,79,1,856.01,2,2,3,7,1901
16317,185,2,850.86,1,3,3,7,1912
17638,282,2,842.4,1,3,3,7,1924
16798,189,3,841.16,1,3,3,7,1927
13175,217,2,831.45,1,3,3,7,1945
12730,156,1,829.25,2,2,3,7,1948
14556,231,3,815.69,1,3,3,7,1972
14055,212,2,795.32,1,3,3,7,1995
15254,181,2,787.99,1,3,3,7,2006
13287,238,3,781.59,1,3,3,7,2014
16958,70,1,778.49,2,2,3,7,2016
15794,371,2,777.0,1,3,3,7,2019
12370,259,3,774.62,1,3,3,7,2022
14226,76,1,770.34,2,2,3,7,2029
12373,259,2,763.0500000000001,1,3,3,7,2045
14565,108,1,760.1,2,2,3,7,2048
13023,163,1,759.13,2,2,3,7,2050
16451,196,2,746.1800000000001,1,3,3,7,2074
18275,213,2,741.85,1,3,3,7,2081
12703,268,3,722.98,1,3,3,7,2118
13264,77,1,722.5600000000001,2,2,3,7,2119
15695,232,2,721.0600000000001,1,3,3,7,2122
15157,204,2,718.04,1,3,3,7,2125
16269,72,1,717.57,2,2,3,7,2128
14315,199,2,716.69,1,3,3,7,2130
17158,182,2,713.03,1,3,3,7,2134
15322,111,1,711.18,2,2,3,7,2140
12485,164,1,708.1,2,2,3,7,2143
14890,253,2,691.6,1,3,3,7,2164
14809,256,2,686.76,1,3,3,7,2173
18271,244,2,680.85,1,3,3,7,2180
14151,308,2,679.45,1,3,3,7,2183
16646,84,1,678.8,2,2,3,7,2187
13814,162,1,678.2,2,2,3,7,2190
16132,179,2,664.1999999999999,1,3,3,7,2204
16704,253,2,664.16,1,3,3,7,2205
15223,244,3,662.2,1,3,3,7,2211
15097,218,2,660.27,1,3,3,7,2215
15393,202,3,659.48,1,3,3,7,2217
17463,195,2,659.4,1,3,3,7,2218
14558,289,3,655.5,1,3,3,7,2225
13285,235,2,655.47,1,3,3,7,2226
16037,179,2,654.32,1,3,3,7,2228
13781,227,2,650.99,1,3,3,7,2235
15303,200,2,650.16,1,3,3,7,2236
17221,226,3,642.14,1,3,3,7,2249
16884,191,2,641.13,1,3,3,7,2252
15183,182,3,639.93,1,3,3,7,2258
12457,70,1,632.68,2,2,3,7,2280
16805,212,3,630.75,1,3,3,7,2287
16198,72,1,629.36,2,2,3,7,2290
16846,212,2,628.09,1,3,3,7,2294
14924,245,2,620.96,1,3,3,7,2310
13020,197,2,618.96,1,3,3,7,2319
15956,186,2,617.6,1,3,3,7,2322
16844,197,2,614.34,1,3,3,7,2327
15797,216,2,613.6800000000001,1,3,3,7,2329
16345,118,1,613.33,2,2,3,7,2330
15243,70,1,610.6,2,2,3,7,2341
18058,176,2,603.9,1,3,3,7,2354
16212,253,2,603.37,1,3,3,7,2356
18264,133,1,603.25,2,2,3,7,2357
15573,253,3,597.23,1,3,3,7,2366
17209,284,3,595.7,1,3,3,7,2372
14771,256,2,594.62,1,3,3,7,2374
17156,126,1,591.87,2,2,3,7,2382
12403,156,1,591.6600000000001,2,2,3,7,2383
18079,126,1,590.78,2,2,3,7,2385
16100,97,1,582.64,2,2,3,7,2400
16802,314,2,582.61,1,3,3,7,2401
17099,168,1,582.17,2,2,3,7,2402
15988,186,2,582.11,1,3,3,7,2403
14742,70,1,579.85,2,2,3,7,2406
18108,231,2,577.8100000000001,1,3,3,7,2411
12859,93,1,575.1,2,2,3,7,2413
13424,84,1,572.77,2,2,3,7,2416
13190,179,3,570.66,1,3,3,7,2422
17189,196,3,569.88,1,3,3,7,2424
15091,309,2,565.9,1,3,3,7,2434
17962,184,3,564.55,1,3,3,7,2436
17665,128,1,563.1,2,2,3,7,2437
13064,185,2,561.25,1,3,3,7,2442
17194,165,1,549.88,2,2,3,7,2466
15200,129,1,549.05,2,2,3,7,2472
18207,134,1,544.47,2,2,3,7,2484
15959,317,3,542.89,1,3,3,7,2488
12819,93,1,540.52,2,2,3,7,2494
18140,108,1,536.41,2,2,3,7,2503
17919,73,1,536.28,2,2,3,7,2504
12777,92,1,519.45,2,2,3,7,2543
14738,196,2,507.45,1,3,3,7,2566
16419,212,2,504.99,1,3,3,7,2571
15462,80,1,502.45,2,2,3,7,2581
12953,157,1,498.96000000000004,2,2,3,7,2587
15278,196,4,496.15999999999997,1,4,2,7,2600
14818,93,3,495.76,2,3,2,7,2602
14319,59,1,494.85,3,2,2,7,2604
14310,67,1,492.1,3,2,2,7,2607
16639,44,1,490.47,3,2,2,7,2611
12634,170,2,490.0,2,3,2,7,2615
14834,42,1,485.86,3,2,2,7,2629
16943,174,2,482.76,2,3,2,7,2634
12542,119,2,481.88,2,3,2,7,2636
12977,136,3,474.64,2,3,2,7,2646
17104,58,1,474.03,3,2,2,7,2648
16635,41,1,473.0,3,2,2,7,2652
14058,97,2,469.19,2,3,2,7,2660
16390,171,3,467.5,2,3,2,7,2666
13103,72,2,465.70000000000005,2,3,2,7,2671
17051,81,3,465.6,2,3,2,7,2672
15748,84,2,465.45000000000005,2,3,2,7,2673
15406,88,2,465.16,2,3,2,7,2676
18284,66,1,461.68,3,2,2,7,2683
13166,49,1,458.73,3,2,2,7,2688
14118,63,1,458.45,3,2,2,7,2689
14011,115,2,457.82,2,3,2,7,2694
16069,52,1,457.7,3,2,2,7,2695
15714,88,3,453.93,2,3,2,7,2706
12492,38,1,452.0,3,2,2,7,2711
13150,119,3,449.96999999999997,2,3,2,7,2718
15126,171,2,449.49,2,3,2,7,2720
13035,66,1,442.32,3,2,2,7,2737
14996,116,2,442.28999999999996,2,3,2,7,2738
17699,111,2,442.0,2,3,2,7,2739
15859,67,1,438.46,3,2,2,7,2746
14846,62,1,437.4,3,2,2,7,2748
16166,63,2,435.83,3,2,2,7,2751
16643,57,1,435.6,3,2,2,7,2752
16939,123,3,433.85,2,3,2,7,2759
17027,81,3,433.07,2,3,2,7,2765
17687,55,1,432.68,3,2,2,7,2767
13165,48,1,429.68,3,2,2,7,2776
13413,274,6,429.44,1,4,2,7,2778
12475,44,1,426.26,3,2,2,7,2788
14877,53,2,425.85,3,2,2,7,2790
13453,37,1,424.71,3,2,2,7,2792
13441,66,1,424.26,3,2,2,7,2796
13427,112,3,423.93,2,3,2,7,2799
13374,49,2,422.8,3,2,2,7,2803
16117,37,2,422.19,3,2,2,7,2808
18112,53,2,420.67,3,2,2,7,2811
13073,46,2,418.08,3,2,2,7,2821
12608,39,1,415.79,3,2,2,7,2829
16178,36,1,414.7,3,2,2,7,2833
13194,56,1,412.08,3,2,2,7,2837
14712,53,1,411.0,3,2,2,7,2838
17109,41,2,410.42,3,2,2,7,2841
16864,69,2,409.25,3,2,2,7,2843
15917,241,4,407.07,1,4,2,7,2846
13574,46,1,404.45,3,2,2,7,2861
13607,37,1,400.3,3,2,2,7,2872
15501,39,2,399.95,3,2,2,7,2875
12787,48,1,398.52,3,2,2,7,2881
16418,43,2,397.62,3,2,2,7,2883
13597,35,2,396.71,3,2,2,7,2885
17918,135,3,396.39,2,3,2,7,2886
16980,63,1,394.37,3,2,2,7,2891
13067,44,2,393.05,3,2,2,7,2895
15626,56,1,391.72,3,2,2,7,2901
14197,45,1,390.05,3,2,2,7,2903
12414,98,3,390.0,2,3,2,7,2904
18078,60,2,389.40000000000003,3,2,2,7,2907
15620,44,1,389.18,3,2,2,7,2909
16642,50,1,389.12,3,2,2,7,2910
12973,48,1,385.55,3,2,2,7,2916
17393,45,2,381.15000000000003,3,2,2,7,2935
17717,56,1,376.92,3,2,2,7,2944
13997,154,3,376.46,2,3,2,7,2946
14294,42,1,375.34,3,2,2,7,2950
15337,46,1,373.02,3,2,2,7,2959
13780,42,1,372.06,3,2,2,7,2963
14168,55,2,370.45,3,2,2,7,2966
14569,87,3,369.94,2,3,2,7,2969
15257,49,1,368.75,3,2,2,7,2974
12899,48,1,366.4,3,2,2,7,2982
15915,36,1,364.45,3,2,2,7,2988
13274,44,1,360.85,3,2,2,7,2993
16606,39,2,357.66,3,2,2,7,3006
14240,58,1,357.15,3,2,2,7,3009
16920,46,1,355.45,3,2,2,7,3013
16382,43,2,353.1,3,2,2,7,3017
16476,66,1,350.35,3,2,2,7,3030
15504,155,3,349.87,2,3,2,7,3031
16263,58,1,348.16,3,2,2,7,3037
12411,44,1,346.9,3,2,2,7,3042
15174,45,1,345.71000000000004,3,2,2,7,3046
17934,41,1,344.90000000000003,3,2,2,7,3047
15346,60,2,343.7,3,2,2,7,3052
12900,57,1,340.33,3,2,2,7,3062
14998,63,2,338.31,3,2,2,7,3071
16141,52,1,335.54,3,2,2,7,3084
17821,41,1,334.62,3,2,2,7,3086
16234,111,3,333.18,2,3,2,7,3090
14513,71,3,332.42,2,3,2,7,3093
17435,46,1,331.35,3,2,2,7,3096
13981,50,1,331.14,3,2,2,7,3097
17518,60,2,329.42,3,2,2,7,3107
13710,58,2,329.04,3,2,2,7,3110
16348,65,1,328.77,3,2,2,7,3113
17334,41,1,328.13,3,2,2,7,3114
17196,62,1,327.75,3,2,2,7,3116
15735,56,1,327.68,3,2,2,7,3117
17152,60,1,327.0,3,2,2,7,3121
13703,50,1,326.06,3,2,2,7,3126
17883,174,3,324.08,2,3,2,7,3134
16856,52,2,323.09000000000003,3,2,2,7,3141
14263,58,1,322.93,3,2,2,7,3142
18090,56,1,321.9,3,2,2,7,3146
12361,97,3,321.35,2,3,2,7,3155
17182,57,2,321.3,3,2,2,7,3156
12353,43,1,317.76,3,2,2,7,3173
13833,39,1,316.56,3,2,2,7,3178
16193,45,1,315.98,3,2,2,7,3181
17121,37,1,314.74,3,2,2,7,3182
14991,65,1,314.67,3,2,2,7,3184
15196,67,2,313.7,3,2,2,7,3188
15128,65,1,312.68,3,2,2,7,3195
17326,43,2,312.35,3,2,2,7,3198
14339,63,1,310.75,3,2,2,7,3205
14216,49,1,310.74,3,2,2,7,3206
14848,39,1,310.56,3,2,2,7,3210
14148,49,1,309.09000000000003,3,2,2,7,3222
14181,45,2,308.35,3,2,2,7,3224
15778,66,1,307.95,3,2,2,7,3228
14777,38,1,307.56,3,2,2,7,3230
15598,62,1,307.34,3,2,2,7,3232
13660,35,1,306.64,3,2,2,7,3237
13238,65,2,305.9,3,2,2,7,3242
15143,67,1,304.18,3,2,2,7,3250
17033,32,1,302.65000000000003,4,1,2,7,3256
12434,16,1,297.29,4,1,2,7,3281
17601,15,1,297.07,4,1,2,7,3282
12504,52,2,297.0,3,2,2,7,3283
14614,21,1,295.13,4,1,2,7,3291
16252,17,1,295.09,4,1,2,7,3292
14192,23,1,293.74,4,1,2,7,3300
13002,51,2,293.18,3,2,2,7,3304
12421,50,2,291.56,3,2,2,7,3308
17536,55,2,288.33,3,2,2,7,3318
16936,20,1,286.39,4,1,2,7,3323
14353,45,2,285.9,3,2,2,7,3325
16890,111,3,285.41,2,3,2,7,3330
13909,58,2,282.85,3,2,2,7,3340
13679,128,3,281.26,2,3,2,7,3346
14183,46,2,278.34,3,2,2,7,3354
14303,42,2,277.94,3,2,2,7,3355
15368,29,1,275.8,4,1,2,7,3361
13399,99,3,275.4,2,3,2,7,3363
17355,21,1,273.31,4,1,2,7,3367
13861,64,2,273.26,3,2,2,7,3368
15361,161,3,270.15000000000003,2,3,2,7,3377
17433,20,1,266.8,4,1,2,7,3386
12892,31,1,263.38,4,1,2,7,3400
17808,183,4,262.64,1,4,2,7,3401
16932,58,2,262.32,3,2,2,7,3403
14494,36,2,261.9,3,2,2,7,3405
12991,24,1,261.06,4,1,2,7,3409
15888,35,2,260.85,3,2,2,7,3410
13835,154,3,260.7,2,3,2,7,3411
17558,28,1,259.17,4,1,2,7,3416
14704,59,2,258.96,3,2,2,7,3418
17256,116,3,258.93,2,3,2,7,3419
14526,24,1,258.65,4,1,2,7,3422
16988,14,1,256.55,4,1,2,7,3430
17992,24,1,252.88,4,1,2,7,3439
16074,25,1,252.5,4,1,2,7,3442
17210,27,1,251.72,4,1,2,7,3444
12665,52,2,250.6,3,2,2,7,3450
17376,39,2,250.44,3,2,2,7,3451
16381,30,2,247.85,4,2,1,7,3461
15540,10,1,247.38,5,1,1,7,3463
17925,7,1,244.08,5,1,1,7,3476
13582,24,2,241.68,4,2,1,7,3482
15262,15,2,239.87,4,2,1,7,3492
13275,18,2,238.86,4,2,1,7,3496
17309,16,2,237.64000000000001,4,2,1,7,3501
15566,27,2,227.87,4,2,1,7,3547
15659,21,2,226.04,4,2,1,7,3553
13080,36,3,222.65,3,3,1,7,3573
13955,10,1,221.10999999999999,5,1,1,7,3584
15919,3,1,214.08,5,1,1,7,3610
15512,25,2,210.58,4,2,1,7,3624
17855,7,1,208.97,5,1,1,7,3634
15134,16,2,208.3,4,2,1,7,3638
16752,7,1,207.5,5,1,1,7,3641
16402,4,1,205.65,5,1,1,7,3652
15001,29,2,199.10999999999999,4,2,1,7,3680
17283,13,1,188.46,5,1,1,7,3719
18156,4,1,186.88,5,1,1,7,3727
18063,25,2,186.60000000000002,4,2,1,7,3729
17516,13,1,182.62,5,1,1,7,3741
15359,297,8,181.35,1,5,1,7,3748
18119,2,1,180.7,5,1,1,7,3751
17820,9,1,180.60999999999999,5,1,1,7,3752
18018,34,2,175.85,4,2,1,7,3777
12441,1,1,173.55,5,1,1,7,3788
18269,1,1,168.6,5,1,1,7,3812
16050,18,2,162.8,4,2,1,7,3834
13642,67,3,159.92,3,3,1,7,3855
12738,7,1,155.35,5,1,1,7,3874
16473,9,1,154.72,5,1,1,7,3875
13403,22,2,154.5,4,2,1,7,3876
15560,32,2,153.52,4,2,1,7,3879
15894,4,1,151.44,5,1,1,7,3892
13992,15,2,142.7,4,2,1,7,3935
15545,6,1,135.33,5,1,1,7,3973
17826,9,1,133.34,5,1,1,7,3984
14191,29,2,132.9,4,2,1,7,3986
16690,28,2,127.45,4,2,1,7,4015
14491,7,1,127.2,5,1,1,7,4017
15923,7,1,127.08,5,1,1,7,4019
14616,20,2,121.7,4,2,1,7,4041
15018,2,1,111.25,5,1,1,7,4081
15212,11,1,106.47999999999999,5,1,1,7,4113
17723,10,1,102.0,5,1,1,7,4129
15048,3,1,98.7,5,1,1,7,4143
15583,11,1,95.96,5,1,1,7,4152
16552,8,1,95.29,5,1,1,7,4154
12686,6,1,89.14,5,1,1,7,4176
18113,3,1,76.32000000000001,5,1,1,7,4200
17912,10,1,64.49,5,1,1,7,4223
17468,10,1,57.8,5,1,1,7,4242
15899,3,1,56.25,5,1,1,7,4244
13254,11,1,51.410000000000004,5,1,1,7,4253
13011,7,1,50.550000000000004,5,1,1,7,4255
14589,6,1,39.75,5,1,1,7,4272
14576,7,1,35.400000000000006,5,1,1,7,4279
14610,30,2,24.35,4,2,1,7,4296
17378,9,1,10.95,5,1,1,7,4307
13204,366,1,966.6600000000001,1,2,3,6,1753
15826,203,1,943.97,1,2,3,6,1785
12396,309,1,931.43,1,2,3,6,1798
12368,263,1,917.6999999999999,1,2,3,6,1816
14969,338,1,906.23,1,2,3,6,1834
14619,176,1,896.8000000000001,1,2,3,6,1846
13612,267,1,818.29,1,2,3,6,1964
13294,281,1,815.79,1,2,3,6,1971
12426,297,1,762.48,1,2,3,6,2046
13286,235,1,734.91,1,2,3,6,2096
18163,219,1,728.84,1,2,3,6,2107
12786,244,1,728.5,1,2,3,6,2109
18187,266,1,724.89,1,2,3,6,2115
17499,196,1,718.51,1,2,3,6,2124
13604,293,1,717.62,1,2,3,6,2127
14474,214,1,711.23,1,2,3,6,2139
14284,288,1,704.4,1,2,3,6,2150
15970,233,1,703.22,1,2,3,6,2152
13583,314,1,664.001,1,2,3,6,2206
13622,331,1,658.95,1,2,3,6,2220
