Customer ID,Recency,Frequency,Monetary,Customer_Segment,Average_Order_Value
13093.0,9,48,47111.18,VIP / Champions,981.4829166666667
13094.0,4,2,505.8,Loyal Customers,252.9
13096.0,30,1,419.70000000000005,Potential Loyalists,419.70000000000005
13097.0,24,18,7320.88,VIP / Champions,406.71555555555557
13101.0,134,3,594.21,Potential Loyalists,198.07000000000002
13102.0,1,14,5272.83,VIP / Champions,376.6307142857143
13103.0,73,2,465.70000000000005,At Risk,232.85000000000002
13104.0,51,3,610.62,Potential Loyalists,203.54
13105.0,72,1,72.0,Lost / Hibernating,72.0
13106.0,49,1,526.96,Potential Loyalists,526.96
13107.0,49,5,3721.45,Loyal Customers,744.29
13108.0,8,2,748.46,Loyal Customers,374.23
13109.0,187,1,347.49,Lost / Hibernating,347.49
13110.0,73,5,1468.8000000000002,Loyal Customers,293.76000000000005
13111.0,354,1,321.88000000000005,Lost / Hibernating,321.88000000000005
13112.0,177,1,20.6,Lost / Hibernating,20.6
13113.0,2,14,6357.08,VIP / Champions,454.07714285714286
13114.0,366,1,234.38,Lost / Hibernating,234.38
13115.0,15,6,3199.92,VIP / Champions,533.32
13117.0,1,12,1658.8999999999999,VIP / Champions,138.24166666666665
13118.0,12,4,1217.6,VIP / Champions,304.4
13119.0,304,1,134.9,Lost / Hibernating,134.9
13123.0,108,2,506.75,Potential Loyalists,253.375
13124.0,21,1,885.33,Potential Loyalists,885.33
13125.0,159,1,148.62,Lost / Hibernating,148.62
13126.0,2,7,1898.6100000000001,VIP / Champions,271.23
13128.0,267,1,263.5,Lost / Hibernating,263.5
13129.0,88,2,233.25,At Risk,116.625
13131.0,54,4,2240.47,Loyal Customers,560.1175
13133.0,95,1,90.65,Lost / Hibernating,90.65
13134.0,38,2,681.65,Potential Loyalists,340.825
13135.0,127,1,275.45,At Risk,275.45
13136.0,11,8,3666.9500000000003,VIP / Champions,458.36875000000003
13137.0,22,8,3983.65,VIP / Champions,497.95625
13138.0,8,2,504.85,Loyal Customers,252.425
13139.0,73,1,3138.04,Potential Loyalists,3138.04
13140.0,2,3,790.71,Loyal Customers,263.57
13141.0,21,12,5267.33,VIP / Champions,438.94416666666666
13143.0,220,1,405.1,Lost / Hibernating,405.1
13144.0,67,1,24.4,At Risk,24.4
13145.0,8,4,805.0,Loyal Customers,201.25
13148.0,25,14,4814.56,VIP / Champions,343.8971428571429
13150.0,120,3,449.96999999999997,Potential Loyalists,149.98999999999998
13151.0,261,2,1207.34,Potential Loyalists,603.67
13152.0,53,7,2146.38,VIP / Champions,306.6257142857143
13154.0,35,3,1624.84,Loyal Customers,541.6133333333333
13155.0,4,3,778.42,Loyal Customers,259.4733333333333
13156.0,21,3,1586.54,Loyal Customers,528.8466666666667
13157.0,45,5,3946.14,Loyal Customers,789.228
13158.0,24,1,307.12,Potential Loyalists,307.12
13161.0,136,1,359.38,At Risk,359.38
13162.0,16,12,7587.2,VIP / Champions,632.2666666666667
13163.0,246,1,17.65,Lost / Hibernating,17.65
13164.0,205,2,372.2,At Risk,186.1
13165.0,49,1,429.68,At Risk,429.68
13166.0,50,1,458.73,At Risk,458.73
13167.0,26,1,333.82,Potential Loyalists,333.82
13168.0,178,1,541.14,At Risk,541.14
13169.0,198,1,127.2,Lost / Hibernating,127.2
13172.0,36,1,69.6,At Risk,69.6
13173.0,3,10,2212.11,VIP / Champions,221.211
13174.0,5,10,6621.6,VIP / Champions,662.1600000000001
13175.0,218,2,831.45,At Risk,415.725
13177.0,66,1,229.75,At Risk,229.75
13178.0,33,10,8333.72,VIP / Champions,833.372
13179.0,254,1,572.3100000000001,At Risk,572.3100000000001
13180.0,243,1,86.10000000000001,Lost / Hibernating,86.10000000000001
13181.0,17,1,359.69,Potential Loyalists,359.69
13183.0,30,6,3078.4,VIP / Champions,513.0666666666667
13187.0,260,3,105.34,At Risk,35.11333333333334
13190.0,180,3,570.66,Potential Loyalists,190.22
13191.0,294,1,164.69,Lost / Hibernating,164.69
13192.0,171,4,1646.6399999999999,Loyal Customers,411.65999999999997
13194.0,57,1,412.08,At Risk,412.08
13195.0,50,1,136.73,At Risk,136.73
13196.0,79,3,1271.06,Potential Loyalists,423.68666666666667
13197.0,245,1,373.01000000000005,Lost / Hibernating,373.01000000000005
13198.0,23,2,1572.99,Loyal Customers,786.495
13199.0,2,30,6615.77,VIP / Champions,220.5256666666667
13201.0,138,4,1233.06,Loyal Customers,308.265
13202.0,30,7,1580.3,VIP / Champions,225.75714285714284
13203.0,22,6,1778.79,Loyal Customers,296.465
13204.0,367,1,966.6600000000001,At Risk,966.6600000000001
13205.0,79,1,2803.2,Potential Loyalists,2803.2
13206.0,36,13,8308.19,VIP / Champions,639.0915384615384
13207.0,87,2,285.6,At Risk,142.8
13208.0,85,3,758.65,Potential Loyalists,252.88333333333333
13209.0,150,5,2617.9,Loyal Customers,523.58
13211.0,17,7,1523.35,VIP / Champions,217.62142857142857
13213.0,19,6,2330.94,VIP / Champions,388.49
13214.0,53,7,3264.23,VIP / Champions,466.31857142857143
13215.0,38,1,81.6,At Risk,81.6
13217.0,291,1,132.5,Lost / Hibernating,132.5
13219.0,254,1,76.23,Lost / Hibernating,76.23
13220.0,211,1,516.8,At Risk,516.8
13222.0,213,1,88.5,Lost / Hibernating,88.5
13223.0,59,4,805.9200000000001,Loyal Customers,201.48000000000002
13225.0,57,9,9796.23,VIP / Champions,1088.47
13226.0,29,1,204.25,At Risk,204.25
13230.0,1,17,3457.83,VIP / Champions,203.40176470588236
13233.0,56,2,571.34,Potential Loyalists,285.67
13234.0,308,2,346.5,At Risk,173.25
13237.0,23,1,643.0,Potential Loyalists,643.0
13238.0,66,2,305.9,Potential Loyalists,152.95
13239.0,73,4,1265.1299999999999,Loyal Customers,316.28249999999997
13240.0,1,5,1036.21,VIP / Champions,207.24200000000002
13241.0,47,1,112.53,At Risk,112.53
13242.0,87,4,429.0,Potential Loyalists,107.25
13243.0,85,4,635.26,Potential Loyalists,158.815
13245.0,68,1,558.72,Potential Loyalists,558.72
13246.0,29,5,1390.23,Loyal Customers,278.046
13249.0,37,6,897.52,Loyal Customers,149.58666666666667
13250.0,96,2,253.09,At Risk,126.545
13251.0,38,1,252.68,At Risk,252.68
13252.0,30,2,399.3,Potential Loyalists,199.65
13253.0,66,2,1920.71,Potential Loyalists,960.355
13254.0,12,1,51.410000000000004,Potential Loyalists,51.410000000000004
13255.0,9,2,504.95,Loyal Customers,252.475
13257.0,72,1,149.75,Lost / Hibernating,149.75
13258.0,15,2,336.59999999999997,Potential Loyalists,168.29999999999998
13259.0,33,8,1119.36,VIP / Champions,139.92
13262.0,25,2,373.16,Potential Loyalists,186.58
13263.0,29,4,1239.27,Loyal Customers,309.8175
13264.0,78,1,722.5600000000001,At Risk,722.5600000000001
13266.0,49,7,2300.78,VIP / Champions,328.6828571428572
13267.0,2,18,5236.77,VIP / Champions,290.9316666666667
13269.0,5,14,3545.47,VIP / Champions,253.24785714285713
13270.0,2,1,590.0,Potential Loyalists,590.0
13274.0,45,1,360.85,At Risk,360.85
13275.0,19,2,238.86,Potential Loyalists,119.43
13276.0,33,3,1300.98,Loyal Customers,433.66
13277.0,16,3,264.9,Potential Loyalists,88.3
13278.0,35,3,893.12,Loyal Customers,297.70666666666665
13280.0,15,4,1494.87,VIP / Champions,373.7175
13281.0,75,1,350.85,At Risk,350.85
13282.0,42,1,181.05,At Risk,181.05
13283.0,203,2,279.7,At Risk,139.85
13285.0,236,2,655.47,At Risk,327.735
13286.0,236,1,734.91,At Risk,734.91
13287.0,239,3,781.59,Potential Loyalists,260.53000000000003
13288.0,79,5,927.61,Potential Loyalists,185.522
13289.0,359,1,307.95,Lost / Hibernating,307.95
13290.0,74,1,208.63,Lost / Hibernating,208.63
13291.0,50,10,2909.68,VIP / Champions,290.96799999999996
13292.0,51,3,415.57,Potential Loyalists,138.52333333333334
13293.0,28,6,1192.94,Loyal Customers,198.82333333333335
13294.0,282,1,815.79,At Risk,815.79
13295.0,12,3,900.77,Loyal Customers,300.25666666666666
13296.0,59,5,705.11,Loyal Customers,141.022
13297.0,21,3,2278.77,Loyal Customers,759.59
13299.0,59,2,1076.2,Potential Loyalists,538.1
13300.0,24,2,913.62,Potential Loyalists,456.81
13302.0,162,1,95.45,Lost / Hibernating,95.45
13303.0,36,1,61.72,At Risk,61.72
13304.0,91,3,917.57,Potential Loyalists,305.8566666666667
13305.0,8,7,1751.75,VIP / Champions,250.25
13306.0,66,1,53.65,At Risk,53.65
13307.0,123,2,258.34,At Risk,129.17
13308.0,232,1,284.86,Lost / Hibernating,284.86
13309.0,28,1,249.58,At Risk,249.58
13310.0,16,2,409.17,Potential Loyalists,204.585
13312.0,87,1,124.75,Lost / Hibernating,124.75
13313.0,115,7,1890.0,Loyal Customers,270.0
13315.0,325,1,310.26,Lost / Hibernating,310.26
13316.0,28,6,7207.89,VIP / Champions,1201.315
13317.0,21,13,4212.411,VIP / Champions,324.0316153846154
13319.0,1,34,11236.95,VIP / Champions,330.4985294117647
13320.0,70,2,679.4,Potential Loyalists,339.7
13324.0,64,8,3391.52,VIP / Champions,423.94
13326.0,68,1,281.76,At Risk,281.76
13327.0,1,14,6251.71,VIP / Champions,446.55071428571426
13329.0,2,7,4323.97,VIP / Champions,617.71
13330.0,91,3,1655.17,Potential Loyalists,551.7233333333334
13331.0,37,1,262.4,At Risk,262.4
13333.0,47,3,1015.74,Loyal Customers,338.58
13334.0,172,2,2699.48,Potential Loyalists,1349.74
13337.0,182,1,1575.26,At Risk,1575.26
13338.0,177,3,1958.6,Potential Loyalists,652.8666666666667
13340.0,53,5,11364.08,Loyal Customers,2272.816
13346.0,98,6,299.4,Potential Loyalists,49.9
13357.0,130,4,3196.11,Loyal Customers,799.0275
13359.0,39,1,603.75,Potential Loyalists,603.75
13360.0,67,4,1553.65,Loyal Customers,388.4125
13361.0,108,2,1450.5,Potential Loyalists,725.25
13362.0,14,3,2303.33,VIP / Champions,767.7766666666666
13363.0,45,1,731.36,Potential Loyalists,731.36
13367.0,67,1,510.20000000000005,Potential Loyalists,510.20000000000005
13368.0,50,2,498.1,Potential Loyalists,249.05
13369.0,1,1,308.28000000000003,Potential Loyalists,308.28000000000003
13370.0,7,1,754.87,Potential Loyalists,754.87
13371.0,141,2,2297.66,Potential Loyalists,1148.83
13373.0,51,3,4274.94,Loyal Customers,1424.9799999999998
13374.0,50,2,422.8,Potential Loyalists,211.4
13375.0,80,1,1013.58,Potential Loyalists,1013.58
13377.0,32,2,1552.88,Loyal Customers,776.44
13380.0,68,1,62.4,At Risk,62.4
13381.0,15,6,4585.06,VIP / Champions,764.1766666666667
13382.0,64,4,1164.59,Loyal Customers,291.1475
13383.0,179,1,305.28000000000003,Lost / Hibernating,305.28000000000003
13384.0,26,4,2528.9,VIP / Champions,632.225
13386.0,50,2,835.46,Potential Loyalists,417.73
13387.0,53,1,186.94,At Risk,186.94
13388.0,239,1,508.55,At Risk,508.55
13392.0,313,1,91.14,Lost / Hibernating,91.14
13393.0,219,4,1131.45,Potential Loyalists,282.8625
13394.0,15,11,4101.68,VIP / Champions,372.88000000000005
13395.0,36,2,872.51,Potential Loyalists,436.255
13397.0,73,5,1647.74,Loyal Customers,329.548
13398.0,84,1,213.0,Lost / Hibernating,213.0
13399.0,100,3,275.4,Potential Loyalists,91.8
13400.0,218,1,310.83,Lost / Hibernating,310.83
13402.0,8,3,913.9000000000001,Loyal Customers,304.6333333333334
13403.0,23,2,154.5,Potential Loyalists,77.25
13405.0,117,3,641.36,Potential Loyalists,213.78666666666666
13406.0,63,2,568.92,Potential Loyalists,284.46
13407.0,214,3,2244.7,Potential Loyalists,748.2333333333332
13408.0,7,46,23616.422,VIP / Champions,513.4004782608696
13410.0,29,4,1198.9,Loyal Customers,299.725
13412.0,256,1,487.34999999999997,Lost / Hibernating,487.34999999999997
13413.0,275,6,429.44,Potential Loyalists,71.57333333333334
13414.0,99,3,1103.64,Potential Loyalists,367.88000000000005
13415.0,108,4,784.17,Potential Loyalists,196.0425
13416.0,372,1,228.3,Lost / Hibernating,228.3
13417.0,183,4,1028.66,Potential Loyalists,257.165
13418.0,8,15,6055.47,VIP / Champions,403.69800000000004
13421.0,42,6,2225.04,Loyal Customers,370.84
13423.0,64,1,217.03,At Risk,217.03
13424.0,85,1,572.77,At Risk,572.77
13425.0,144,2,1766.22,Potential Loyalists,883.11
13426.0,18,12,4526.06,VIP / Champions,377.1716666666667
13427.0,113,3,423.93,Potential Loyalists,141.31
13428.0,150,2,276.76,At Risk,138.38
13431.0,42,6,2047.14,Loyal Customers,341.19
13432.0,207,2,439.1,At Risk,219.55
13433.0,137,4,658.3199999999999,Potential Loyalists,164.57999999999998
13434.0,21,3,1132.6200000000001,Loyal Customers,377.54
13435.0,12,2,637.44,Loyal Customers,318.72
13438.0,183,1,46.5,Lost / Hibernating,46.5
13439.0,24,2,702.9,Potential Loyalists,351.45
13440.0,59,7,1295.25,Loyal Customers,185.03571428571428
13441.0,67,1,424.26,At Risk,424.26
13442.0,303,3,419.87,At Risk,139.95666666666668
13443.0,84,6,1273.16,Loyal Customers,212.19333333333336
13444.0,10,2,619.08,Loyal Customers,309.54
13445.0,262,1,241.89999999999998,Lost / Hibernating,241.89999999999998
13446.0,66,11,3881.89,VIP / Champions,352.8990909090909
13448.0,9,9,5655.2,VIP / Champions,628.3555555555555
13450.0,10,7,2076.32,VIP / Champions,296.6171428571429
13451.0,17,6,4191.8,VIP / Champions,698.6333333333333
13452.0,108,1,139.8,Lost / Hibernating,139.8
13453.0,38,1,424.71,At Risk,424.71
13454.0,277,1,219.87,Lost / Hibernating,219.87
13455.0,2,5,1847.59,VIP / Champions,369.518
13457.0,324,2,148.22,Lost / Hibernating,74.11
13458.0,15,2,2312.7,Loyal Customers,1156.35
13459.0,260,2,1160.4099999999999,Potential Loyalists,580.2049999999999
13461.0,43,3,2715.0,Loyal Customers,905.0
13462.0,46,4,1002.35,Loyal Customers,250.5875
13464.0,30,5,2422.96,VIP / Champions,484.592
13465.0,82,2,931.12,Potential Loyalists,465.56
13466.0,44,4,705.45,Loyal Customers,176.3625
13468.0,4,38,7670.54,VIP / Champions,201.85631578947368
13469.0,289,1,82.4,Lost / Hibernating,82.4
13472.0,99,2,592.24,Potential Loyalists,296.12
13473.0,210,6,2235.12,Loyal Customers,372.52
13474.0,79,2,419.75,At Risk,209.875
13476.0,42,3,823.0,Potential Loyalists,274.3333333333333
13477.0,91,5,1364.59,Loyal Customers,272.918
13478.0,105,5,2215.78,Loyal Customers,443.15600000000006
13479.0,88,2,550.42,Potential Loyalists,275.21
13480.0,52,2,627.82,Potential Loyalists,313.91
13481.0,10,6,2026.28,VIP / Champions,337.7133333333333
13482.0,263,1,151.45,Lost / Hibernating,151.45
13484.0,19,2,476.92,Potential Loyalists,238.46
13485.0,12,10,2564.98,VIP / Champions,256.498
13487.0,141,2,271.47,At Risk,135.735
13488.0,3,11,6619.57,VIP / Champions,601.7790909090909
13490.0,290,1,154.25,Lost / Hibernating,154.25
13491.0,8,18,3350.7400000000002,VIP / Champions,186.15222222222224
13495.0,4,6,3329.39,VIP / Champions,554.8983333333333
13497.0,4,5,972.28,Loyal Customers,194.456
13498.0,366,1,327.38,Lost / Hibernating,327.38
13500.0,37,1,299.53,At Risk,299.53
13501.0,122,2,1544.79,Potential Loyalists,772.395
13502.0,51,2,488.5,Potential Loyalists,244.25
13503.0,115,5,1642.39,Loyal Customers,328.478
13506.0,5,4,1180.68,VIP / Champions,295.17
13508.0,278,1,176.07999999999998,Lost / Hibernating,176.07999999999998
13509.0,143,1,135.0,Lost / Hibernating,135.0
13510.0,11,7,2766.73,VIP / Champions,395.2471428571429
13511.0,312,1,282.76,Lost / Hibernating,282.76
13512.0,23,3,462.18,Potential Loyalists,154.06
13513.0,77,2,619.49,Potential Loyalists,309.745
13514.0,64,3,663.7,Potential Loyalists,221.23333333333335
13515.0,85,2,374.7,At Risk,187.35
13516.0,53,1,295.85,At Risk,295.85
13519.0,78,1,220.46,Lost / Hibernating,220.46
13520.0,7,6,3285.05,VIP / Champions,547.5083333333333
13523.0,2,2,1136.64,Loyal Customers,568.32
13526.0,374,2,1182.0,Potential Loyalists,591.0
13527.0,54,5,2298.93,Loyal Customers,459.78599999999994
13530.0,270,1,402.97999999999996,Lost / Hibernating,402.97999999999996
13531.0,2,5,1254.72,VIP / Champions,250.94400000000002
13534.0,15,10,1850.82,VIP / Champions,185.082
13535.0,38,1,89.5,At Risk,89.5
13537.0,61,2,717.85,Potential Loyalists,358.925
13538.0,32,5,1822.28,Loyal Customers,364.456
13539.0,56,4,938.02,Loyal Customers,234.505
13540.0,103,3,632.39,Potential Loyalists,210.79666666666665
13541.0,63,2,785.25,Potential Loyalists,392.625
13542.0,12,17,3959.4900000000002,VIP / Champions,232.91117647058826
13543.0,270,2,1439.6100000000001,Potential Loyalists,719.8050000000001
13544.0,47,4,514.14,Loyal Customers,128.535
13545.0,26,2,364.93,Potential Loyalists,182.465
13546.0,18,2,465.15,Potential Loyalists,232.575
13547.0,44,1,167.08,At Risk,167.08
13548.0,107,1,223.28,Lost / Hibernating,223.28
13549.0,23,1,87.6,At Risk,87.6
13550.0,19,1,342.55,Potential Loyalists,342.55
13551.0,302,1,152.39999999999998,Lost / Hibernating,152.39999999999998
13552.0,64,10,3208.85,VIP / Champions,320.885
13553.0,310,1,499.6,At Risk,499.6
13554.0,16,7,1629.35,VIP / Champions,232.7642857142857
13555.0,14,9,4792.96,VIP / Champions,532.5511111111111
13556.0,65,2,200.82,At Risk,100.41
13557.0,51,11,2448.2,VIP / Champions,222.56363636363633
13559.0,148,2,990.0,Potential Loyalists,495.0
13561.0,33,10,1661.54,VIP / Champions,166.154
13562.0,37,5,3038.85,Loyal Customers,607.77
13564.0,4,35,15310.35,VIP / Champions,437.43857142857144
13565.0,47,1,174.57999999999998,At Risk,174.57999999999998
13566.0,70,3,831.76,Potential Loyalists,277.25333333333333
13567.0,64,4,1079.29,Loyal Customers,269.8225
13569.0,3,3,497.74,Loyal Customers,165.91333333333333
13571.0,18,14,2448.32,VIP / Champions,174.88000000000002
13573.0,15,4,614.27,Loyal Customers,153.5675
13574.0,47,1,404.45,At Risk,404.45
13576.0,9,11,4834.400000000001,VIP / Champions,439.49090909090916
13577.0,18,7,1801.68,VIP / Champions,257.3828571428572
13578.0,45,1,147.66,At Risk,147.66
13579.0,5,4,1072.0,VIP / Champions,268.0
13580.0,42,1,107.75,At Risk,107.75
13581.0,50,1,162.53,At Risk,162.53
13582.0,25,2,241.68,Potential Loyalists,120.84
13583.0,315,1,664.001,At Risk,664.001
13584.0,134,2,243.3,At Risk,121.65
13585.0,166,3,684.54,Potential Loyalists,228.17999999999998
13586.0,177,1,127.28,Lost / Hibernating,127.28
13587.0,85,3,961.1,Potential Loyalists,320.3666666666667
13589.0,85,4,741.09,Potential Loyalists,185.2725
13590.0,11,12,4354.12,VIP / Champions,362.8433333333333
13591.0,71,4,976.8100000000001,Loyal Customers,244.20250000000001
13593.0,23,9,3481.41,VIP / Champions,386.8233333333333
13594.0,121,1,136.35000000000002,Lost / Hibernating,136.35000000000002
13595.0,152,3,784.48,Potential Loyalists,261.49333333333334
13597.0,36,2,396.71,Potential Loyalists,198.355
13598.0,131,4,601.92,Potential Loyalists,150.48
13599.0,2,14,5013.96,VIP / Champions,358.14
13600.0,270,1,298.9,Lost / Hibernating,298.9
13601.0,28,2,466.67,Potential Loyalists,233.335
13602.0,17,3,596.28,Loyal Customers,198.76
13604.0,294,1,717.62,At Risk,717.62
13605.0,23,2,522.67,Potential Loyalists,261.335
13607.0,38,1,400.3,At Risk,400.3
13608.0,176,1,232.05,Lost / Hibernating,232.05
13609.0,229,1,167.35,Lost / Hibernating,167.35
13610.0,23,7,1021.38,VIP / Champions,145.91142857142856
13611.0,10,7,2143.53,VIP / Champions,306.21857142857147
13612.0,268,1,818.29,At Risk,818.29
13613.0,88,5,1039.8500000000001,Loyal Customers,207.97000000000003
13614.0,29,2,747.28,Potential Loyalists,373.64
13615.0,35,7,5854.84,VIP / Champions,836.4057142857143
13616.0,204,2,283.85,At Risk,141.925
13617.0,44,5,734.57,Loyal Customers,146.91400000000002
13619.0,180,2,224.94,Lost / Hibernating,112.47
13620.0,164,1,112.34,Lost / Hibernating,112.34
13622.0,332,1,658.95,At Risk,658.95
13623.0,16,5,1805.32,Loyal Customers,361.06399999999996
13624.0,24,1,462.08,Potential Loyalists,462.08
13625.0,232,1,301.26,Lost / Hibernating,301.26
13626.0,15,1,449.81,Potential Loyalists,449.81
13627.0,124,2,607.43,Potential Loyalists,303.715
13628.0,312,1,310.14,Lost / Hibernating,310.14
13629.0,49,8,5578.5,VIP / Champions,697.3125
13632.0,30,3,1526.88,Loyal Customers,508.96000000000004
13634.0,10,11,3486.41,VIP / Champions,316.9463636363636
13635.0,78,3,1928.1299999999999,Potential Loyalists,642.7099999999999
13639.0,72,1,312.93,At Risk,312.93
13640.0,247,1,405.0,Lost / Hibernating,405.0
13641.0,276,5,1016.47,Potential Loyalists,203.294
13642.0,68,3,159.92,Potential Loyalists,53.306666666666665
13643.0,18,7,1637.33,VIP / Champions,233.9042857142857
13646.0,35,2,326.25,Potential Loyalists,163.125
13647.0,130,4,1393.56,Loyal Customers,348.39
13648.0,36,8,1764.02,VIP / Champions,220.5025
13649.0,2,5,1304.88,VIP / Champions,260.976
13650.0,10,4,1451.66,VIP / Champions,362.915
13651.0,17,1,132.65,At Risk,132.65
13652.0,4,3,1475.77,Loyal Customers,491.92333333333335
13653.0,123,1,152.2,Lost / Hibernating,152.2
13654.0,16,5,3600.67,VIP / Champions,720.134
13655.0,10,4,1347.54,VIP / Champions,336.885
13656.0,135,2,699.2,Potential Loyalists,349.6
13658.0,19,4,3386.33,VIP / Champions,846.5825
13659.0,52,10,3321.68,VIP / Champions,332.168
13660.0,36,1,306.64,Potential Loyalists,306.64
13661.0,239,1,325.24,Lost / Hibernating,325.24
13662.0,21,8,1352.35,VIP / Champions,169.04375
13663.0,16,4,1858.04,Loyal Customers,464.51
13665.0,22,3,1711.6599999999999,Loyal Customers,570.5533333333333
13666.0,56,2,43.25,At Risk,21.625
13668.0,19,14,6638.650000000001,VIP / Champions,474.18928571428575
13669.0,43,1,195.0,At Risk,195.0
13671.0,30,1,172.6,At Risk,172.6
13672.0,366,1,233.53000000000003,Lost / Hibernating,233.53000000000003
13674.0,68,1,240.68,At Risk,240.68
13676.0,175,2,243.9,At Risk,121.95
