Invoice,Order_Revenue,Items,Customer
491444,41.89,19,14122.0
491445,122.94999999999999,50,14519.0
491447,15.9,2,14191.0
491448,444.58,243,15983.0
491449,1579.8,502,17230.0
491450,634.88,540,14739.0
491452,222.05,70,17238.0
491453,86.75,27,17238.0
491454,218.44,80,13077.0
491456,11016.0,3672,18102.0
491457,362.93,152,15998.0
491462,718.83,245,17243.0
491463,7.5,2,17243.0
491464,52.800000000000004,96,17209.0
491465,350.68,380,14643.0
491468,1107.95,625,12957.0
491474,217.34,110,14577.0
491479,391.16,161,14680.0
491497,899.64,438,17409.0
491498,203.64000000000001,76,12835.0
491506,191.18,62,16470.0
491508,348.6,188,16191.0
491516,51.269999999999996,4,14895.0
491528,299.74,135,17344.0
491554,198.76999999999998,109,16365.0
491555,513.54,542,15194.0
491570,811.76,704,13418.0
491584,522.44,306,12854.0
491586,117.96000000000001,60,15197.0
491587,500.0,400,13953.0
491597,152.64000000000001,24,
491601,3.9,2,
491603,539.47,277,17243.0
491607,289.53000000000003,135,17293.0
491612,849.9399999999999,1086,14298.0
491613,249.09,107,16952.0
491617,14.33,23,
491622,466.92,247,13415.0
491625,615.3,110,13668.0
491627,460.3,358,13819.0
491628,53.650000000000006,3,
491629,308.81,343,14790.0
491630,435.27,206,17851.0
491631,160.55,37,17487.0
491633,465.42,200,17958.0
491634,540.18,302,17841.0
491635,1323.86,1946,14298.0
491636,270.18,360,17754.0
491637,638.52,523,15984.0
491640,397.02,142,15898.0
491641,19.2,4,
491642,339.87,268,14130.0
491643,1056.86,622,15856.0
491644,100.55,35,17860.0
491645,146.39,87,17860.0
491646,641.51,211,14031.0
491647,15.5,10,14031.0
491648,214.09,41,17243.0
491649,549.08,134,12664.0
491651,356.55,111,13768.0
491652,510.36,155,16335.0
491653,164.48,125,18077.0
491654,469.49,215,16104.0
491655,15.5,10,16104.0
491656,344.65,170,16719.0
491657,187.60000000000002,176,
491658,155.06,61,16442.0
491659,416.82,229,13317.0
491660,149.7,66,15196.0
491661,326.4,128,15956.0
491662,356.17,225,15169.0
491663,90.95,53,15860.0
491664,450.71,274,15983.0
491665,1177.1100000000001,645,14685.0
491666,335.98,328,13026.0
491667,116.26,60,15503.0
491668,370.2,84,15144.0
491669,71.78999999999999,48,12843.0
491670,650.88,312,13089.0
491671,505.13,298,14161.0
491672,336.82,382,17172.0
491673,124.6,88,17085.0
491674,591.48,528,17593.0
491675,361.37,247,16710.0
491677,15.0,12,14685.0
491678,300.42,188,16830.0
491679,145.06,68,16127.0
491680,244.79999999999998,96,14987.0
491681,272.4,71,15751.0
491682,21.95,1,15751.0
491683,359.0,179,17539.0
491684,209.9,131,17287.0
491685,5.1,2,17287.0
491686,452.5,184,17920.0
491687,588.4,332,15944.0
491688,197.98,58,14606.0
491690,511.64000000000004,318,13206.0
491691,386.73,285,17211.0
491692,828.34,427,14514.0
491694,228.34,93,17066.0
491695,106.65,41,15850.0
491696,56.45,123,17290.0
491697,489.62,216,13735.0
491698,1014.54,650,12681.0
491699,286.28000000000003,246,15628.0
491700,507.65,283,17802.0
491701,123.43,109,15446.0
491702,411.51,136,
491703,399.79999999999995,299,14525.0
491704,65.10000000000001,18,14751.0
491706,15.299999999999999,6,17802.0
491707,98.25,31,17969.0
491708,100.80000000000001,48,14685.0
491709,147.99,34,12600.0
491710,258.3,157,12683.0
491711,313.64,86,13087.0
491712,358.56,493,15562.0
491713,545.1,66,17819.0
491714,512.81,325,16409.0
491715,233.42000000000002,231,14277.0
491716,217.8,146,14466.0
491717,204.73000000000002,148,16725.0
491718,181.51,147,16325.0
491719,334.46,130,17799.0
491720,261.7,121,17910.0
491721,348.34,176,14898.0
491722,292.98,384,16551.0
491724,122.95,29,15577.0
491725,45.0,10,12346.0
491726,1066.3600000000001,446,12439.0
491729,171.82,142,13462.0
491730,252.12,84,13872.0
491731,228.6,72,18087.0
491733,366.4,100,18087.0
491734,950.0,486,13093.0
491735,225.8,158,15550.0
491736,756.51,346,13013.0
491737,31.929999999999996,17,14977.0
491738,1286.43,903,12472.0
491742,22.5,5,12346.0
491743,597.56,184,13767.0
491744,22.5,5,12346.0
491745,66.75,20,16769.0
491746,327.71000000000004,93,16769.0
491747,187.70000000000002,48,17075.0
491748,319.38,126,17157.0
491749,38.28,46,
491750,572.05,90,14527.0
491751,196.92000000000002,124,16190.0
491752,309.3,362,14032.0
491753,318.85,160,17825.0
491754,38.66,23,17825.0
491755,79.94999999999999,37,17825.0
491756,318.36,138,15329.0
491757,705.5999999999999,504,17949.0
491758,398.96,239,17908.0
491759,15.0,12,12748.0
491760,170.04999999999998,21,15311.0
491780,615.22,338,12471.0
491782,162.25,63,15534.0
491784,675.05,202,12471.0
491800,5259.17,2979,17511.0
491803,698.61,412,16327.0
491804,112.64,67,15920.0
491805,1333.1100000000001,897,12613.0
491806,8.95,1,15920.0
491807,157.32999999999998,59,17318.0
491809,266.98,477,17965.0
491810,619.67,507,14401.0
491811,290.15,121,12835.0
491812,13854.2,20524,13694.0
491813,157.5,126,13694.0
491814,310.43,233,15188.0
491815,177.84,468,13694.0
491816,1550.07,724,14961.0
491825,414.36,256,13931.0
491826,850.8299999999999,269,16019.0
491828,409.2,216,13089.0
491829,325.44,96,16711.0
491831,137.73,68,17961.0
491832,132.51,139,15420.0
491833,370.77,177,12926.0
491834,197.05,53,17623.0
491835,22.39,17,
491837,15.0,4,
491839,33.84,13,
491840,129.6,100,15015.0
491841,372.38,260,
491861,266.02,89,14796.0
491868,431.98,180,14042.0
491888,617.55,320,15867.0
491893,271.05,162,16805.0
491894,1126.81,480,14062.0
491923,307.24,190,12839.0
491924,686.13,284,17364.0
491935,689.71,343,16125.0
491941,70.80000000000001,48,12924.0
491949,53.2,4,13591.0
491950,238.05,101,16280.0
491951,921.2099999999999,926,13206.0
491952,22.8,7,
491953,2308.5,1452,15061.0
491954,88.5,34,12920.0
491955,50.400000000000006,24,12920.0
491956,381.4,158,16985.0
491957,149.5,40,17866.0
491958,99.86,27,13577.0
491959,109.31,55,16064.0
491960,659.4,332,17416.0
491961,1456.2,588,15640.0
491963,93.35000000000001,21,12992.0
491964,45.300000000000004,10,15672.0
491965,497.65000000000003,169,13000.0
491966,6342.48,1305,
491967,360.61,251,17012.0
491968,0.0,2,
491969,6141.9400000000005,1171,
491970,4588.33,857,
491971,4351.79,838,
491979,891.41,201,13162.0
491980,227.72,164,17067.0
491981,381.21999999999997,156,13468.0
491982,154.69,221,16098.0
491983,415.49,189,16554.0
491984,306.54,146,13004.0
491986,495.0,300,15838.0
491987,62.31,43,17572.0
491988,429.66,94,13902.0
491990,0.0,100,
491991,27.0,4,17809.0
491992,57.9,16,16158.0
491993,304.7,72,17213.0
491994,306.40000000000003,158,17251.0
491995,367.75,161,13495.0
491996,1337.0,840,14063.0
491997,292.31,152,17852.0
491998,297.86,78,16858.0
491999,310.87,217,14341.0
492003,253.42000000000002,70,15039.0
492004,847.0,448,17082.0
492005,2320.2000000000003,1016,14607.0
492007,169.5,10,17262.0
492008,61.2,72,17082.0
492009,174.65,45,14871.0
492011,253.64000000000001,164,18220.0
492012,675.12,293,17625.0
492014,13.5,2,13577.0
492015,1413.34,638,14911.0
492016,179.36,60,17233.0
492017,394.41999999999996,142,16210.0
492018,531.3,185,16550.0
492019,29.7,41,
492020,414.78,202,13635.0
492021,208.79999999999998,144,17949.0
492022,216.0,300,17949.0
492035,285.22,180,16202.0
492039,301.9,58,17095.0
492051,870.84,364,13758.0
492064,558.17,225,16713.0
492071,6.75,1,16713.0
492073,1500.46,338,15413.0
492074,377.49,381,12941.0
492075,474.06,436,17596.0
492076,152.0,64,17675.0
492077,290.72,176,15812.0
492078,137.03,55,14966.0
492079,324.8,140,15070.0
492080,308.38,198,18260.0
492092,698.2,321,14156.0
492098,2343.72,1086,16749.0
492117,1017.78,326,15808.0
492125,146.45999999999998,582,13405.0
492127,538.77,280,13319.0
492133,1737.2,1016,16684.0
492134,132.54,60,
492153,205.73,89,17797.0
492168,391.55,245,13823.0
492169,823.8100000000001,361,13680.0
492170,138.22,110,15566.0
492172,327.91,139,13050.0
492173,316.39,121,13267.0
492174,478.16,856,13798.0
492175,182.25,49,13756.0
492176,453.78000000000003,196,17841.0
492177,598.2,83,15311.0
492178,340.39,209,18168.0
492179,24.630000000000003,22,17816.0
492181,380.78,158,13393.0
492185,960.0,3000,16308.0
492200,0.0,6,
492202,743.61,829,15514.0
492203,204.0,48,16353.0
492204,322.92,228,15785.0
492208,334.14,239,13599.0
492209,236.17,69,15768.0
492210,263.4,60,15971.0
492212,11.55,15,
492214,301.16,204,14897.0
492216,939.21,1116,15641.0
492218,297.86,138,15527.0
492220,191.72,79,17368.0
492221,288.88,400,15637.0
492222,187.84,72,15393.0
492223,179.0,24,14061.0
492224,801.3,261,12748.0
492225,1084.08,676,14134.0
492226,3251.87,547,
492227,334.5,270,18177.0
492228,343.66,270,15078.0
492229,388.74,206,13473.0
492230,60.48,144,16605.0
492231,53.0,16,12956.0
492232,61.45,3,12971.0
492233,126.5,22,13711.0
492234,297.4,224,15394.0
492235,155.34,258,14460.0
492236,2156.0,539,18102.0
492237,3480.0,870,18102.0
492238,520.46,276,18102.0
492239,313.8,44,14543.0
492240,575.64,166,13078.0
492241,969.66,977,14769.0
492242,321.65000000000003,141,15312.0
492244,435.5,159,17646.0
492245,243.86,209,15713.0
492246,1226.79,597,13952.0
492247,307.15,79,16736.0
492248,511.2,138,14646.0
492249,243.65,95,16366.0
492250,462.95,114,18286.0
492251,825.32,408,14156.0
492252,357.0,230,13999.0
492253,223.7,154,12956.0
492269,855.45,475,17677.0
492270,96.3,55,17677.0
492271,68.69999999999999,26,17677.0
492272,141.66,39,14590.0
492273,10.2,12,17677.0
492278,96.4,18,
492281,306.3,238,13047.0
492282,371.48,296,14869.0
492283,117.30000000000001,58,16197.0
492285,164.1,56,13097.0
492287,313.3,150,13074.0
492290,187.44,480,14966.0
492296,499.15,263,14667.0
492297,307.95,119,13289.0
492300,348.15,47,12747.0
492302,183.4,112,16119.0
492303,4398.65,744,
492304,214.25,61,13769.0
492312,123.19,161,15184.0
492313,407.69,201,14680.0
492314,336.6,100,14732.0
492317,593.4,324,15615.0
492318,214.21,147,17189.0
492319,158.65,59,15499.0
492321,1181.5,526,15061.0
492322,352.0,128,13694.0
492325,212.1,418,13641.0
492328,271.56,336,13641.0
492340,311.99,197,17954.0
492342,1221.97,251,14527.0
492347,1209.58,1660,13694.0
492348,540.66,378,13694.0
492349,306.2,116,13831.0
492351,35.45,9,17954.0
492356,422.35,157,12586.0
492357,115.3,63,18012.0
492358,1750.43,1086,16779.0
492359,78.6,44,13403.0
492360,584.1,360,14625.0
492361,338.46000000000004,143,17833.0
492362,436.56,1108,15222.0
492363,25.21,14,
492367,618.79,568,13178.0
492368,507.98,306,14415.0
492369,323.25,123,16195.0
492370,125.06,66,16891.0
492371,252.20000000000002,80,14952.0
492372,195.50000000000003,58,13693.0
492373,25.7,16,
492374,378.9,316,15984.0
492375,14.2,2,15577.0
492376,207.75,199,17776.0
492378,422.15,299,16569.0
492379,338.31,197,17469.0
492380,274.32,400,14055.0
492383,542.36,384,17873.0
492387,1071.55,293,15044.0
492391,340.67,225,13426.0
492395,22.67,13,17988.0
492397,78.2,212,12359.0
492398,50.400000000000006,24,17873.0
492399,320.65000000000003,168,14329.0
492401,324.87,131,15311.0
492403,276.5,82,17091.0
492404,98.30000000000001,26,16694.0
492405,244.42,95,15055.0
492406,597.5,273,18144.0
492407,278.07,153,15750.0
492408,133.0,32,16987.0
492409,189.31,75,13008.0
492410,781.1,306,13941.0
492412,136.20000000000002,52,14092.0
492413,286.49,232,12867.0
492414,6034.71,966,
492415,904.3799999999999,456,17428.0
492416,52.35,131,
492417,220.07,291,16742.0
492418,3326.7200000000003,1604,15498.0
492419,387.74,174,14540.0
492420,77.17,28,
492421,125.95,60,17402.0
492423,122.47,98,12748.0
492424,3.75,1,17402.0
492425,4908.06,930,
492426,301.02,130,17157.0
492427,342.55,189,14113.0
492428,447.53000000000003,191,18201.0
492429,1425.3,682,13225.0
492430,100.80000000000001,48,14113.0
492431,353.0,176,17662.0
492432,273.88,140,13491.0
492433,176.4,50,17150.0
492434,589.34,326,15601.0
492435,137.3,45,15863.0
492436,329.58,338,18186.0
492437,323.78000000000003,350,13269.0
492438,164.59,139,13875.0
492439,1952.64,576,12557.0
492440,295.55,176,13266.0
492441,435.45,245,14484.0
492442,323.0,44,13798.0
492443,366.62,190,13777.0
492444,171.26,206,18097.0
492445,1120.49,489,17230.0
492446,589.4,220,13520.0
492448,699.08,214,17243.0
492449,120.15,57,16139.0
492462,224.34,89,15862.0
492465,193.85,62,13564.0
492472,167.07,135,15862.0
492484,169.96,107,15862.0
492499,400.76,134,17739.0
492500,6.6,4,13564.0
492512,199.19,153,14425.0
492516,226.74,106,13448.0
492517,233.4,98,17612.0
492518,809.62,593,13408.0
492519,299.65,97,14543.0
492520,420.41,267,14422.0
492521,53.55,9,18006.0
492522,160.82999999999998,127,14051.0
492524,391.44,176,14110.0
492525,72.29,28,12748.0
492526,7.8,4,12748.0
492527,437.96000000000004,192,14040.0
492528,302.06,358,16945.0
492529,433.96,186,17377.0
492530,2.95,1,14095.0
492531,51.25,15,
492534,77.08,41,17961.0
492535,286.04,158,13577.0
492536,343.96000000000004,212,16701.0
492537,411.7,136,16560.0
492538,255.15,113,18061.0
492539,252.59,61,16908.0
492540,256.66,119,15005.0
492542,85.33,51,15889.0
492543,157.15,60,
492544,96.0,96,13427.0
492545,139.0,36,16019.0
492546,141.0,60,13557.0
492547,424.3,471,17103.0
492548,104.73,48,
492549,339.9,368,13203.0
492552,17.0,2,
492571,310.70000000000005,74,16439.0
492578,319.5,216,15194.0
492579,1707.48,936,15311.0
492580,144.51,111,12937.0
492581,251.3,78,15270.0
492582,322.6,137,18223.0
492583,263.90000000000003,84,15270.0
492584,30.75,11,
492585,754.75,276,14085.0
492586,42.800000000000004,13,
492587,7.5,2,
492588,348.2,142,16150.0
492589,95.4,60,13319.0
492591,282.3,34,16661.0
492592,799.3,408,17400.0
492593,181.65,139,15917.0
492594,117.35000000000001,65,17631.0
492620,92.87,35,
492621,3.75,3,
492634,14.45,5,
492635,729.12,468,17526.0
492640,420.15,257,13077.0
492641,162.8,52,13039.0
492643,234.54000000000002,108,17576.0
492644,948.39,763,16200.0
492645,40.55,24,
492646,0.0,72,
492647,8.4,4,
492650,803.25,1,14911.0
492652,184.44,78,15428.0
492659,160.07,83,16720.0
492680,157.43,54,14606.0
492684,144.6,92,16351.0
492686,3.24,2,
492687,10.1,6,17961.0
492688,11.6,6,
492694,16.35,5,
492695,9.15,3,
492696,132.94,88,
492697,4.2,2,
492703,117.2,52,
492705,422.15,165,14702.0
492706,13.5,2,
492707,121.04,75,15879.0
492708,428.44,210,16556.0
492710,608.4,312,17638.0
492711,6.75,1,12471.0
492713,6.75,1,12471.0
492714,347.94,120,17913.0
492716,205.47,92,12708.0
492717,458.20000000000005,268,12826.0
492718,22.5,5,12346.0
492720,896.8499999999999,103,16772.0
492722,1.0,1,12346.0
492723,8.4,4,15858.0
492724,8370.08,6560,14646.0
492725,9.64,6,
492726,294.0,108,17927.0
492727,567.0,60,16029.0
492728,622.48,250,15311.0
492729,366.58,147,15911.0
492730,64.17,19,14083.0
492731,290.65,101,14555.0
492732,486.0,104,16210.0
492733,376.0,158,16296.0
492734,70.80000000000001,26,18036.0
492735,668.65,337,12921.0
492736,102.75,25,13921.0
492737,348.25,125,17243.0
492738,1010.55,156,14527.0
492740,1839.5999999999997,168,14063.0
492741,3.75,1,18037.0
492742,1636.43,517,12455.0
492743,143.7,66,13995.0
492744,75.0,60,12422.0
492745,310.01,401,16600.0
492746,418.03,150,
492747,187.55,41,17372.0
492749,757.45,183,14911.0
492750,285.3,36,15768.0
492751,312.84,153,15768.0
492752,1.95,1,18037.0
492753,779.04,388,14156.0
492754,15.25,5,
492755,8.5,1,
492757,804.94,416,
492760,180.3,98,18071.0
492761,664.65,219,14911.0
492762,843.44,370,14031.0
492763,307.91,153,17028.0
492764,498.5,138,16222.0
492765,495.65000000000003,165,13855.0
492766,211.36,268,14401.0
492767,340.5,170,16746.0
492768,316.54,274,12839.0
492769,272.0,64,15497.0
492770,86.46000000000001,42,14949.0
492771,101.03999999999999,88,17324.0
492772,131.25,59,15409.0
492773,914.16,418,13327.0
492774,314.44,140,13781.0
492775,312.6,136,16592.0
492776,410.42,288,15326.0
492777,207.71,87,13468.0
492778,376.84999999999997,175,18252.0
492779,107.3,20,17969.0
492780,3.9,2,14031.0
492781,646.3000000000001,250,14105.0
492782,5534.15,926,
492783,4117.06,673,
492784,372.76,113,17841.0
492785,485.40000000000003,192,15856.0
492792,330.05,75,17243.0
492793,313.83000000000004,451,15841.0
492794,310.72,96,13847.0
492795,158.6,111,18077.0
492796,153.2,52,17372.0
492797,353.25,234,17412.0
492798,185.58,93,16011.0
492799,511.14,180,17865.0
492800,243.0,36,13542.0
492801,250.34,142,17231.0
492803,378.37,230,17851.0
492804,264.64,303,15456.0
492805,241.1,171,15518.0
492806,756.15,381,14299.0
492807,342.82,177,17211.0
492808,464.56,112,13078.0
492809,316.83,133,17624.0
492810,602.4000000000001,112,17858.0
492811,223.59,89,17085.0
492812,554.0,271,13871.0
492813,577.65,251,17920.0
492814,412.62,450,14560.0
492815,111.68,49,17841.0
492816,330.6,134,12609.0
492817,199.13,43,16593.0
492818,259.15,189,14790.0
492819,913.1500000000001,384,16779.0
492820,192.09,151,14404.0
492822,46.8,24,14404.0
492823,379.72,347,15358.0
492824,3.37,2,17961.0
492825,17.25,5,
492830,975.06,763,12683.0
492831,10.1,4,
492832,321.88000000000005,180,13111.0
492834,367.8,172,18051.0
492835,0.0,48,
492836,200.0,50,18102.0
492837,633.22,310,17675.0
492838,13.95,4,
492839,664.42,209,14085.0
492840,107.1,42,14987.0
492841,7.95,1,14987.0
492842,607.0,202,12748.0
492843,456.0,168,13089.0
492869,122.25,36,15039.0
492875,270.0,76,16282.0
492878,266.7,135,13510.0
492891,318.66,248,13408.0
492929,368.6,195,16713.0
492935,74.1,1,13641.0
492940,209.4,154,17696.0
492942,305.95,107,17213.0
492943,7112.68,4512,14156.0
492944,138.75,58,12682.0
492945,308.34000000000003,362,14032.0
492947,6.25,4,
492948,154.65,34,14606.0
492949,66.48,120,14119.0
492950,801.4300000000001,390,12471.0
492951,433.99,203,16525.0
492952,116.5,31,
492953,487.3,204,14505.0
492954,178.5,30,17182.0
492963,30.15,9,
492975,50.25,15,17961.0
492980,4.2,2,
492993,29.79,23,14819.0
493050,119.35000000000001,37,17377.0
493052,303.85,151,14480.0
493053,63.25,21,17888.0
493054,43.45,16,
493055,27.95,11,
493064,6.7,3,
493066,437.24,191,
493067,86.92,54,
493069,196.75,41,14293.0
493070,0.0,250,
493071,398.70000000000005,114,18092.0
493073,2898.36,562,
493074,1680.6,230,
493075,56.35,35,
493076,24.450000000000003,7,17961.0
493077,313.6,320,14841.0
493079,4304.38,606,
493094,12.6,4,
493108,0.0,2300,
493120,0.0,520,
493129,0.0,1800,
493133,0.0,920,
493137,0.0,35,
493138,0.0,152,
493139,581.4499999999999,247,15311.0
493140,0.0,480,
493141,0.0,79,
493142,0.0,76,
493143,0.0,187,
493144,0.0,74,
493145,0.0,453,
493146,0.0,348,
493147,0.0,45,
493148,0.0,445,
493149,0.0,784,
493150,0.0,39,
493151,0.0,36,
493152,0.0,37,
493153,0.0,12,
493154,0.0,30,
493155,0.0,28,
493156,0.0,2000,
493157,212.21,104,15911.0
493158,0.0,24,
493159,0.0,24,
493160,0.0,46,
493161,0.0,21,
493162,0.0,20,
493163,0.0,18,
493164,0.0,17,
493165,0.0,15,
493166,0.0,15,
493167,0.0,174,
493169,0.0,14,
493170,0.0,14,
493171,0.0,163,
493172,0.0,52,
493173,0.0,12,
493174,0.0,12,
493175,0.0,12,
493176,0.0,11,
493177,0.0,66,
493178,0.0,11,
493179,0.0,11,
493180,0.0,10,
493181,3284.88,8421,18251.0
493183,568.51,255,12440.0
493184,0.0,10,
493185,0.0,9,
493186,0.0,9,
493187,192.42000000000002,240,18190.0
493188,20.410000000000004,14,15581.0
493189,67.49,31,15581.0
493192,0.0,8,
493193,0.0,7,
493194,0.0,7,
493195,0.0,7,
493196,0.0,7,
493197,0.0,6,
493198,0.0,6,
493199,0.0,6,
493200,66.01,33,17961.0
493202,0.0,10,
493203,0.0,5,
493204,0.0,5,
493205,0.0,5,
493206,0.0,5,
493207,0.0,4,
493208,0.0,4,
493209,0.0,4,
493210,0.0,4,
493211,0.0,4,
493212,0.0,5,
493213,0.0,4,
493214,0.0,4,
493215,0.0,4,
493216,10.04,14,
493217,0.0,86,
493218,0.0,48,
493219,0.0,3,
493220,0.0,3,
493221,0.0,3,
493222,0.0,3,
493223,0.0,2,
493224,0.0,2,
493225,0.0,2,
493227,0.0,4,
493228,0.0,43,
493230,0.0,1,
493231,0.0,1,
493233,0.0,1,
493234,0.0,2,
493235,0.0,3,
493236,0.0,316,
493238,0.0,1,
493239,0.0,2,
493240,0.0,3,
493241,0.0,1,
493242,0.0,1,
493243,0.0,1,
493244,0.0,1,
493245,0.0,1,
493246,0.0,1,
493247,0.0,2,
493248,0.0,1,
493249,0.0,1,
493250,0.0,1,
493251,0.0,1,
493252,0.0,1,
493253,0.0,1,
493254,0.0,1,
493255,0.0,1,
493256,0.0,1,
493257,1072.44,614,14063.0
493258,2872.04,1026,18102.0
493260,2405.62,398,
493261,364.53000000000003,48,
